mondoid,name
MONDO:0012544,brachydactyly-syndactyly syndrome
MONDO:0012545,neutral lipid storage myopathy
MONDO:0012546,"nephrotic syndrome, type 3"
MONDO:0012547,Noonan syndrome 4
MONDO:0012548,Kostmann syndrome
MONDO:0012549,"autosomal recessive ataxia, Beauce type"
MONDO:0012550,iris pattern
MONDO:0012551,alopecia areata 2
MONDO:0012552,multiple endocrine neoplasia type 4
MONDO:0012553,cerebrooculofacioskeletal syndrome 2
MONDO:0012554,cerebrooculofacioskeletal syndrome 4
MONDO:0012555,Cornelia de Lange syndrome 3
MONDO:0012556,DK1-CDG
MONDO:0012557,cardiomyopathy-hypotonia-lactic acidosis syndrome
MONDO:0012558,"epiphyseal dysplasia, Baumann type"
MONDO:0012559,primary immunodeficiency syndrome due to p14 deficiency
MONDO:0012560,"obsolete invasive pneumococcal disease, recurrent isolated, 1"
MONDO:0012561,congenital anomalies of kidney and urinary tract 1
MONDO:0012562,holoprosencephaly 7
MONDO:0012563,holoprosencephaly 9
MONDO:0012564,Polyosteolysis-hyperostosis syndrome
MONDO:0012565,Fanconi anemia complementation group N
MONDO:0012566,"autism, susceptibility to, 11"
MONDO:0012567,"autism, susceptibility to, 12"
MONDO:0012568,osteoarthritis susceptibility 4
MONDO:0012569,"mitral valve prolapse, myxomatous 3"
MONDO:0012570,body skin hyperlaxity due to vitamin K-dependent coagulation factor deficiency
MONDO:0012571,primary ciliary dyskinesia 6
MONDO:0012572,Sakoda complex
MONDO:0012573,vesicoureteral reflux 2
MONDO:0012574,Potocki-Lupski syndrome
MONDO:0012575,branchiootorenal syndrome 2
MONDO:0012576,"supranuclear palsy, progressive, 3"
MONDO:0012577,"asthma-related traits, susceptibility to, 4"
MONDO:0012578,"autism, susceptibility to, 13"
MONDO:0012579,autoimmune pulmonary alveolar proteinosis
MONDO:0012580,hereditary pulmonary alveolar proteinosis
MONDO:0012581,osteogenesis imperfecta type 8
MONDO:0012582,interstitial lung disease due to ABCA3 deficiency
MONDO:0012583,"tooth agenesis, selective, 5"
MONDO:0012584,"systemic lupus erythematosus, susceptibility to, 9"
MONDO:0012585,"coronary heart disease, susceptibility to, 7"
MONDO:0012586,"coronary artery disease, autosomal dominant 2"
MONDO:0012587,"hypertension, essential, susceptibility to, 7"
MONDO:0012588,neuronal ceroid lipofuscinosis 7
MONDO:0012589,Pitt-Hopkins syndrome
MONDO:0012590,XFE progeroid syndrome
MONDO:0012591,osteogenesis imperfecta type 5
MONDO:0012592,osteogenesis imperfecta type 11
MONDO:0012593,brain-lung-thyroid syndrome
MONDO:0012594,complement factor I deficiency
MONDO:0012595,"leprosy, susceptibility to, 4"
MONDO:0012596,PSAT deficiency
MONDO:0012597,"prostate cancer, hereditary, 9"
MONDO:0012598,"fibromatosis, gingival, 4"
MONDO:0012599,"hypertension, essential, susceptibility to, 8"
MONDO:0012600,"autism, susceptibility to, 9"
MONDO:0012601,"autism, susceptibility to, 10"
MONDO:0012602,autosomal recessive nonsyndromic deafness 24
MONDO:0012603,episodic kinesigenic dyskinesia 2
MONDO:0012604,isolated microphthalmia 3
MONDO:0012605,isolated microphthalmia 5
MONDO:0012606,"mycobacterium tuberculosis, susceptibility to, 2"
MONDO:0012607,"asthma-related traits, susceptibility to, 5"
MONDO:0012608,autosomal recessive lower motor neuron disease with childhood onset
MONDO:0012609,Alzheimer disease 12
MONDO:0012610,inflammatory bowel disease 10
MONDO:0012611,"polyhydramnios, megalencephaly, and symptomatic epilepsy"
MONDO:0012612,"intellectual disability, autosomal recessive 12"
MONDO:0012613,"intellectual disability, autosomal recessive 5"
MONDO:0012614,"intellectual disability, autosomal recessive 6"
MONDO:0012615,"intellectual disability, autosomal recessive 7"
MONDO:0012616,obsolete MRT8
MONDO:0012617,"intellectual disability, autosomal recessive 9"
MONDO:0012618,"intellectual disability, autosomal recessive 10"
MONDO:0012619,"intellectual disability, autosomal recessive 11"
MONDO:0012620,"prostate cancer, hereditary, 10"
MONDO:0012621,deafness-infertility syndrome
MONDO:0012622,leukoencephalopathy with brain stem and spinal cord involvement-high lactate syndrome
MONDO:0012623,"intellectual disability, autosomal recessive 4"
MONDO:0012624,acyl-CoA dehydrogenase 9 deficiency
MONDO:0012625,retinitis pigmentosa 37
MONDO:0012626,"Meckel syndrome, type 4"
MONDO:0012627,"epilepsy, idiopathic generalized, susceptibility to, 13"
MONDO:0012628,"coronary heart disease, susceptibility to, 8"
MONDO:0012629,paroxysmal nonkinesigenic dyskinesia 2
MONDO:0012630,Alzheimer disease 13
MONDO:0012631,Alzheimer disease 14
MONDO:0012632,obsolete Alzheimer disease 15
MONDO:0012633,obsolete malaria
MONDO:0012634,craniofacial dysplasia - osteopenia syndrome
MONDO:0012635,COG8-CDG
MONDO:0012636,"restless legs syndrome, susceptibility to, 6"
MONDO:0012637,COG1-CDG
MONDO:0012638,microphthalmia-brain atrophy syndrome
MONDO:0012639,hereditary spastic paraplegia 18
MONDO:0012640,Charcot-Marie-Tooth disease type 4J
MONDO:0012641,"restless legs syndrome, susceptibility to, 5"
MONDO:0012642,major affective disorder 4
MONDO:0012643,hereditary spastic paraplegia 32
MONDO:0012644,asphyxiating thoracic dystrophy 2
MONDO:0012645,"glaucoma 1, open angle, N"
MONDO:0012646,"glaucoma 1, open angle, H"
MONDO:0012647,"obsolete generalized epilepsy with febrile seizures plus, type 3"
MONDO:0012648,isobutyryl-CoA dehydrogenase deficiency
MONDO:0012649,obsolete FTSD
MONDO:0012650,Cernunnos-XLF deficiency
MONDO:0012651,spastic ataxia 2
MONDO:0012652,autosomal recessive limb-girdle muscular dystrophy type 2L
MONDO:0012653,"persistent hyperplastic primary vitreous, autosomal dominant"
MONDO:0012654,atrial septal defect 4
MONDO:0012655,"myoclonic epilepsy, juvenile, susceptibility to, 4"
MONDO:0012656,lethal congenital contracture syndrome 3
MONDO:0012657,Mungan syndrome
MONDO:0012658,brachydactyly type B2
MONDO:0012659,age related macular degeneration 9
MONDO:0012660,"susceptibility to visceral leishmaniasis, 2"
MONDO:0012661,"susceptibility to visceral leishmaniasis, 3"
MONDO:0012662,Usher syndrome type 2D
MONDO:0012663,Plasmodium falciparum fever episodes quantitative trait locus 1
MONDO:0012664,spastic ataxia 3
MONDO:0012665,cataract 33
MONDO:0012666,"asthma-related traits, susceptibility to, 6"
MONDO:0012667,dilated cardiomyopathy 1W
MONDO:0012668,Tented eyebrows
MONDO:0012669,Legius syndrome
MONDO:0012670,autosomal recessive nonsyndromic deafness 63
MONDO:0012671,"tremor, hereditary essential, 3"
MONDO:0012672,cholelithiasis
MONDO:0012673,"colorectal cancer, susceptibility to, 2"
MONDO:0012674,age related macular degeneration 10
MONDO:0012675,corticosteroid-binding globulin deficiency
MONDO:0012676,autosomal recessive osteopetrosis 4
MONDO:0012677,"atrial fibrillation, familial, 4"
MONDO:0012678,"atrial fibrillation, familial, 5"
MONDO:0012679,autosomal recessive osteopetrosis 6
MONDO:0012680,nephronophthisis 7
MONDO:0012681,"febrile seizures, familial, 7"
MONDO:0012682,susceptibility to infection due to TYK2 deficiency
MONDO:0012683,pontocerebellar hypoplasia type 6
MONDO:0012684,arrhythmogenic right ventricular dysplasia 12
MONDO:0012685,major affective disorder 5
MONDO:0012686,major affective disorder 6
MONDO:0012687,familial cavitary optic disc anomaly
MONDO:0012688,cataract 17 multiple types
MONDO:0012689,premature ovarian failure 5
MONDO:0012690,Noonan syndrome 5
MONDO:0012691,LEOPARD syndrome 2
MONDO:0012692,"renal tubular acidosis, distal, with nephrocalcinosis, short stature, intellectual disability, and distinctive facies"
MONDO:0012693,glycogen storage disease due to muscle and heart glycogen synthase deficiency
MONDO:0012694,Joubert syndrome 7
MONDO:0012695,"Meckel syndrome, type 5"
MONDO:0012696,otosclerosis 4
MONDO:0012697,otosclerosis 7
MONDO:0012698,Waardenburg syndrome type 2E
MONDO:0012699,autosomal recessive limb-girdle muscular dystrophy type 2M
MONDO:0012700,"renal tubular acidosis, distal, 4, with hemolytic anemia"
MONDO:0012701,cataract 12 multiple types
MONDO:0012702,"celiac disease, susceptibility to, 6"
MONDO:0012703,lissencephaly due to TUBA1A mutation
MONDO:0012704,dilated cardiomyopathy 1X
MONDO:0012705,familial temporal lobe epilepsy 3
MONDO:0012706,familial temporal lobe epilepsy 4
MONDO:0012707,familial febrile seizures 9
MONDO:0012708,"primary lateral sclerosis, adult, 1"
MONDO:0012709,"microphthalmia, isolated, with coloboma 5"
MONDO:0012710,"hirschsprung disease, susceptibility to, 9"
MONDO:0012711,"peripapillary atrophy, beta type"
MONDO:0012712,dystonia with cerebellar atrophy
MONDO:0012713,"spondylometaphyseal dysplasia, East African type"
MONDO:0012714,early-onset myopathy with fatal cardiomyopathy
MONDO:0012715,"migraine with or without aura, susceptibility to, 12"
MONDO:0012716,"spondyloepiphyseal dysplasia, Cantu type"
MONDO:0012717,renal hypomagnesemia 4
MONDO:0012718,hypotonia with lactic acidemia and hyperammonemia
MONDO:0012719,encephalopathy due to prosaposin deficiency
MONDO:0012720,"Krabbe disease, atypical, due to saposin A deficiency"
MONDO:0012721,progressive myoclonic epilepsy type 3
MONDO:0012722,Dauwerse-Peters syndrome
MONDO:0012723,Leber congenital amaurosis 10
MONDO:0012724,familial cold autoinflammatory syndrome 2
MONDO:0012725,lipoprotein glomerulopathy
MONDO:0012726,autosomal dominant familial hematuria-retinal arteriolar tortuosity-contractures syndrome
MONDO:0012727,mucocutaneous lymph node syndrome
MONDO:0012728,Brugada syndrome 2
MONDO:0012729,"erythrocytosis, familial, 4"
MONDO:0012730,"aortic aneurysm, familial thoracic 6"
MONDO:0012731,elliptocytosis 1
MONDO:0012732,"tremor, hereditary essential, and idiopathic normal pressure hydrocephalus"
MONDO:0012733,autosomal recessive bestrophinopathy
MONDO:0012734,SERKAL syndrome
MONDO:0012735,Temple-Baraitser syndrome
MONDO:0012736,long QT syndrome 9
MONDO:0012737,long QT syndrome 10
MONDO:0012738,long QT syndrome 11
MONDO:0012739,microtia-eye coloboma-imperforation of the nasolacrimal duct syndrome
MONDO:0012740,"chromosome 22q11.2 deletion syndrome, distal"
MONDO:0012741,"prostate cancer, hereditary, 12"
MONDO:0012742,Brugada syndrome 3
MONDO:0012743,Brugada syndrome 4
MONDO:0012744,dilated cardiomyopathy 1Y
MONDO:0012745,dilated cardiomyopathy 1Z
MONDO:0012746,dilated cardiomyopathy 2A
MONDO:0012747,glycogen storage disease due to aldolase A deficiency
MONDO:0012748,primary ciliary dyskinesia 7
MONDO:0012749,"mesomelic dysplasia, camera type"
MONDO:0012750,lethal arthrogryposis-anterior horn cell disease syndrome
MONDO:0012751,"aortic aneurysm, familial abdominal, 3"
MONDO:0012752,"aneurysm, intracranial berry, 6"
MONDO:0012753,amyotrophic lateral sclerosis type 9
MONDO:0012754,nanophthalmos 3
MONDO:0012755,episodic ataxia type 7
MONDO:0012756,proximal 16p11.2 microdeletion syndrome
MONDO:0012757,"lung fibrosis-immunodeficiency-46,XX gonadal dysgenesis syndrome"
MONDO:0012758,"prostate cancer, hereditary, 13"
MONDO:0012759,"camptodactyly syndrome, Guadalajara type 3"
MONDO:0012760,"epilepsy, idiopathic generalized, susceptibility to, 5"
MONDO:0012761,chromosome 3q29 microduplication syndrome
MONDO:0012762,catecholaminergic polymorphic ventricular tachycardia 2
MONDO:0012763,"epilepsy, childhood absence, susceptibility to, 6"
MONDO:0012764,RIDDLE syndrome
MONDO:0012765,"lymphedema, hereditary, 1B"
MONDO:0012766,hereditary spastic paraplegia 37
MONDO:0012767,age related macular degeneration 11
MONDO:0012768,"prostate cancer, hereditary, 11"
MONDO:0012769,"prostate cancer, hereditary, 14"
MONDO:0012770,"prostate cancer, hereditary, 15"
MONDO:0012771,"asthma-related traits, susceptibility to, 7"
MONDO:0012772,Stevenson-Carey syndrome
MONDO:0012773,Hunter-Macdonald syndrome
MONDO:0012774,chromosome 15q13.3 microdeletion syndrome
MONDO:0012775,thrombocytopenia 4
MONDO:0012776,"celiac disease, susceptibility to, 7"
MONDO:0012777,"celiac disease, susceptibility to, 8"
MONDO:0012778,"celiac disease, susceptibility to, 9"
MONDO:0012779,"celiac disease, susceptibility to, 10"
MONDO:0012780,"celiac disease, susceptibility to, 11"
MONDO:0012781,"celiac disease, susceptibility to, 12"
MONDO:0012782,"celiac disease, susceptibility to, 13"
MONDO:0012783,RFT1-CDG
MONDO:0012784,autosomal recessive ataxia due to ubiquinone deficiency
MONDO:0012785,"pyloric stenosis, infantile hypertrophic, 3"
MONDO:0012786,juvenile cataract-microcornea-renal glucosuria syndrome
MONDO:0012787,hereditary spastic paraplegia 39
MONDO:0012788,"coronary heart disease, susceptibility to, 9"
MONDO:0012789,dystonia 16
MONDO:0012790,amyotrophic lateral sclerosis type 10
MONDO:0012791,"mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria"
MONDO:0012792,mitochondrial DNA depletion syndrome 8a
MONDO:0012793,"hypouricemia, renal, 2"
MONDO:0012794,ANE syndrome
MONDO:0012795,hypophosphatemic rickets and hyperparathyroidism
MONDO:0012796,retinitis pigmentosa 41
MONDO:0012797,otosclerosis 8
MONDO:0012798,"deafness, unilateral, with delayed endolymphatic hydrops"
MONDO:0012799,hypertrophic cardiomyopathy 11
MONDO:0012800,"trichoepithelioma, multiple familial, 2"
MONDO:0012801,"autism, susceptibility to, 15"
MONDO:0012802,oculoauricular syndrome
MONDO:0012803,diarrhea-vomiting due to trehalase deficiency
MONDO:0012804,hypertrophic cardiomyopathy 12
MONDO:0012805,childhood onset GLUT1 deficiency syndrome 2
MONDO:0012806,ectodermal dysplasia and immunodeficiency 2
MONDO:0012807,epidermolysis bullosa simplex with pyloric atresia
MONDO:0012808,dilated cardiomyopathy 1AA
MONDO:0012809,"histiocytoma, Angiomatoid fibrous"
MONDO:0012810,"aneurysm, intracranial berry, 7"
MONDO:0012811,"aneurysm, intracranial berry, 8"
MONDO:0012812,"developmental and epileptic encephalopathy, 4"
MONDO:0012813,retinitis pigmentosa 29
MONDO:0012814,diastasis recti and weakness of the linea alba
MONDO:0012815,Coats plus syndrome
MONDO:0012816,"atrial fibrillation, familial, 6"
MONDO:0012817,Ewing sarcoma
MONDO:0012818,maturity-onset diabetes of the young type 9
MONDO:0012819,diabetic ketoacidosis
MONDO:0012820,"colorectal cancer, susceptibility to, 3"
MONDO:0012821,"colorectal cancer, susceptibility to, 5"
MONDO:0012822,"colorectal cancer, susceptibility to, 6"
MONDO:0012823,"colorectal cancer, susceptibility to, 7"
MONDO:0012824,hypomyelinating leukodystrophy 4
MONDO:0012825,extraskeletal myxoid chondrosarcoma
MONDO:0012826,"scoliosis, isolated, susceptibility to, 4"
MONDO:0012827,"scoliosis, isolated, susceptibility to, 5"
MONDO:0012828,"atrial fibrillation, familial, 7"
MONDO:0012829,inflammatory bowel disease 12
MONDO:0012830,chromosome 10q23 deletion syndrome
MONDO:0012831,inflammatory bowel disease 13
MONDO:0012832,inflammatory bowel disease 14
MONDO:0012833,Crouzon syndrome-acanthosis nigricans syndrome
MONDO:0012834,"systemic lupus erythematosus, susceptibility to, 10"
MONDO:0012835,"systemic lupus erythematosus, susceptibility to, 11"
MONDO:0012836,"systemic lupus erythematosus, susceptibility to, 12"
MONDO:0012837,inflammatory bowel disease 15
MONDO:0012838,inflammatory bowel disease 16
MONDO:0012839,pyogenic bacterial infections due to MyD88 deficiency
MONDO:0012840,inflammatory bowel disease 17
MONDO:0012841,inflammatory bowel disease 18
MONDO:0012842,CMM7
MONDO:0012843,"epilepsy, childhood absence, susceptibility to, 5"
MONDO:0012844,primary ciliary dyskinesia 8
MONDO:0012845,inflammatory bowel disease 19
MONDO:0012846,"generalized epilepsy with febrile seizures plus, type 6"
MONDO:0012847,autosomal recessive congenital ichthyosis 6
MONDO:0012848,"Meckel syndrome, type 6"
MONDO:0012849,Joubert syndrome 9
MONDO:0012850,hypophosphatemic nephrolithiasis/osteoporosis 1
MONDO:0012851,hypophosphatemic nephrolithiasis/osteoporosis 2
MONDO:0012852,inflammatory bowel disease 20
MONDO:0012853,Fontaine progeroid syndrome
MONDO:0012854,bilateral microtia-deafness-cleft palate syndrome
MONDO:0012855,Joubert syndrome 8
MONDO:0012856,Birk-Barel syndrome
MONDO:0012857,"porokeratosis 5, disseminated superficial actinic type"
MONDO:0012858,primary CD59 deficiency
MONDO:0012859,autosomal recessive osteopetrosis 7
MONDO:0012860,"thrombophilia due to protein C deficiency, autosomal recessive"
MONDO:0012861,premature ovarian failure 6
MONDO:0012862,"attention deficit-hyperactivity disorder, susceptibility to, 5"
MONDO:0012863,"attention deficit-hyperactivity disorder, susceptibility to, 6"
MONDO:0012864,chromosome 2q32-q33 deletion syndrome
MONDO:0012865,Pseudofolliculitis barbae
MONDO:0012866,hereditary spastic paraplegia 35
MONDO:0012867,hereditary spastic paraplegia 38
MONDO:0012868,"thrombophilia due to protein S deficiency, autosomal dominant"
MONDO:0012869,"intellectual disability, autosomal dominant 22"
MONDO:0012870,chromosome 2q31.2 deletion syndrome
MONDO:0012871,Jervell and Lange-Nielsen syndrome 2
MONDO:0012872,"thrombophilia, familial, due to decreased release of tissue plasminogen activator"
