metabolite_id,metabolite_name
HMDB0056230,DG(20:1n9/0:0/20:4n3)
HMDB0056231,DG(20:1n9/0:0/20:5n3)
HMDB0056232,DG(20:1n9/0:0/22:5n3)
HMDB0056233,DG(20:1n9/0:0/22:6n3)
HMDB0056234,DG(20:3n9/0:0/20:3n9)
HMDB0056235,DG(20:3n9/0:0/22:1n9)
HMDB0056236,DG(20:3n9/0:0/24:1n9)
HMDB0056237,DG(20:3n9/0:0/18:2n6)
HMDB0056238,DG(20:3n9/0:0/18:3n6)
HMDB0056239,DG(20:3n9/0:0/20:2n6)
HMDB0056240,DG(20:3n9/0:0/20:3n6)
HMDB0056241,DG(20:3n9/0:0/20:4n6)
HMDB0056242,DG(20:3n9/0:0/22:2n6)
HMDB0056243,DG(20:3n9/0:0/22:4n6)
HMDB0056244,DG(20:3n9/0:0/22:5n6)
HMDB0056245,DG(20:3n9/0:0/18:3n3)
HMDB0056246,DG(20:3n9/0:0/18:4n3)
HMDB0056247,DG(20:3n9/0:0/20:4n3)
HMDB0056248,DG(20:3n9/0:0/20:5n3)
HMDB0056249,DG(20:3n9/0:0/22:5n3)
HMDB0056250,DG(20:3n9/0:0/22:6n3)
HMDB0056251,DG(22:1n9/0:0/22:1n9)
HMDB0056252,DG(22:1n9/0:0/24:1n9)
HMDB0056253,DG(22:1n9/0:0/18:2n6)
HMDB0056254,DG(22:1n9/0:0/18:3n6)
HMDB0056255,DG(22:1n9/0:0/20:2n6)
HMDB0056256,DG(22:1n9/0:0/20:3n6)
HMDB0056257,DG(22:1n9/0:0/20:4n6)
HMDB0056258,DG(22:1n9/0:0/22:2n6)
HMDB0056259,DG(22:1n9/0:0/22:4n6)
HMDB0056260,DG(22:1n9/0:0/22:5n6)
HMDB0056261,DG(22:1n9/0:0/18:3n3)
HMDB0056262,DG(22:1n9/0:0/18:4n3)
HMDB0056263,DG(22:1n9/0:0/20:4n3)
HMDB0056264,DG(22:1n9/0:0/20:5n3)
HMDB0056265,DG(22:1n9/0:0/22:5n3)
HMDB0056266,DG(22:1n9/0:0/22:6n3)
HMDB0056267,DG(24:1n9/0:0/24:1n9)
HMDB0056268,DG(24:1n9/0:0/18:2n6)
HMDB0056269,DG(24:1n9/0:0/18:3n6)
HMDB0056270,DG(24:1n9/0:0/20:2n6)
HMDB0056271,DG(24:1n9/0:0/20:3n6)
HMDB0056272,DG(24:1n9/0:0/20:4n6)
HMDB0056273,DG(24:1n9/0:0/22:2n6)
HMDB0056274,DG(24:1n9/0:0/22:4n6)
HMDB0056275,DG(24:1n9/0:0/22:5n6)
HMDB0056276,DG(24:1n9/0:0/18:3n3)
HMDB0056277,DG(24:1n9/0:0/18:4n3)
HMDB0056278,DG(24:1n9/0:0/20:4n3)
HMDB0056279,DG(24:1n9/0:0/20:5n3)
HMDB0056280,DG(24:1n9/0:0/22:5n3)
HMDB0056281,DG(24:1n9/0:0/22:6n3)
HMDB0056282,DG(18:2n6/0:0/18:2n6)
HMDB0056283,DG(18:2n6/0:0/18:3n6)
HMDB0056284,DG(18:2n6/0:0/20:2n6)
HMDB0056285,DG(18:2n6/0:0/20:3n6)
HMDB0056286,DG(18:2n6/0:0/20:4n6)
HMDB0056287,DG(18:2n6/0:0/22:2n6)
HMDB0056288,DG(18:2n6/0:0/22:4n6)
HMDB0056289,DG(18:2n6/0:0/22:5n6)
HMDB0056290,DG(18:2n6/0:0/18:3n3)
HMDB0056291,DG(18:2n6/0:0/18:4n3)
HMDB0056292,DG(18:2n6/0:0/20:4n3)
HMDB0056293,DG(18:2n6/0:0/20:5n3)
HMDB0056294,DG(18:2n6/0:0/22:5n3)
HMDB0056295,DG(18:2n6/0:0/22:6n3)
HMDB0056296,DG(18:3n6/0:0/18:3n6)
HMDB0056297,DG(18:3n6/0:0/20:2n6)
HMDB0056298,DG(18:3n6/0:0/20:3n6)
HMDB0056299,DG(18:3n6/0:0/20:4n6)
HMDB0056300,DG(18:3n6/0:0/22:2n6)
HMDB0056301,DG(18:3n6/0:0/22:4n6)
HMDB0056302,DG(18:3n6/0:0/22:5n6)
HMDB0056303,DG(18:3n6/0:0/18:3n3)
HMDB0056304,DG(18:3n6/0:0/18:4n3)
HMDB0056305,DG(18:3n6/0:0/20:4n3)
HMDB0056306,DG(18:3n6/0:0/20:5n3)
HMDB0056307,DG(18:3n6/0:0/22:5n3)
HMDB0056308,DG(18:3n6/0:0/22:6n3)
HMDB0056309,DG(20:2n6/0:0/20:2n6)
HMDB0056310,DG(20:2n6/0:0/20:3n6)
HMDB0056311,DG(20:2n6/0:0/20:4n6)
HMDB0056312,DG(20:2n6/0:0/22:2n6)
HMDB0056313,DG(20:2n6/0:0/22:4n6)
HMDB0056314,DG(20:2n6/0:0/22:5n6)
HMDB0056315,DG(20:2n6/0:0/18:3n3)
HMDB0056316,DG(20:2n6/0:0/18:4n3)
HMDB0056317,DG(20:2n6/0:0/20:4n3)
HMDB0056318,DG(20:2n6/0:0/20:5n3)
HMDB0056319,DG(20:2n6/0:0/22:5n3)
HMDB0056320,DG(20:2n6/0:0/22:6n3)
HMDB0056321,DG(20:3n6/0:0/20:3n6)
HMDB0056322,DG(20:3n6/0:0/20:4n6)
HMDB0056323,DG(20:3n6/0:0/22:2n6)
HMDB0056324,DG(20:3n6/0:0/22:4n6)
HMDB0056325,DG(20:3n6/0:0/22:5n6)
HMDB0056326,DG(20:3n6/0:0/18:3n3)
HMDB0056327,DG(20:3n6/0:0/18:4n3)
HMDB0056328,DG(20:3n6/0:0/20:4n3)
HMDB0056329,DG(20:3n6/0:0/20:5n3)
HMDB0056330,DG(20:3n6/0:0/22:5n3)
HMDB0056331,DG(20:3n6/0:0/22:6n3)
HMDB0056332,DG(20:4n6/0:0/20:4n6)
HMDB0056333,DG(20:4n6/0:0/22:2n6)
HMDB0056334,DG(20:4n6/0:0/22:4n6)
HMDB0056335,DG(20:4n6/0:0/22:5n6)
HMDB0056336,DG(20:4n6/0:0/18:3n3)
HMDB0056337,DG(20:4n6/0:0/18:4n3)
HMDB0056338,DG(20:4n6/0:0/20:4n3)
HMDB0056339,DG(20:4n6/0:0/20:5n3)
HMDB0056340,DG(20:4n6/0:0/22:5n3)
HMDB0056341,DG(20:4n6/0:0/22:6n3)
HMDB0056342,DG(22:2n6/0:0/22:2n6)
HMDB0056343,DG(22:2n6/0:0/22:4n6)
HMDB0056344,DG(22:2n6/0:0/22:5n6)
HMDB0056345,DG(22:2n6/0:0/18:3n3)
HMDB0056346,DG(22:2n6/0:0/18:4n3)
HMDB0056347,DG(22:2n6/0:0/20:4n3)
HMDB0056348,DG(22:2n6/0:0/20:5n3)
HMDB0056349,DG(22:2n6/0:0/22:5n3)
HMDB0056350,DG(22:2n6/0:0/22:6n3)
HMDB0056351,DG(22:4n6/0:0/22:4n6)
HMDB0056352,DG(22:4n6/0:0/22:5n6)
HMDB0056353,DG(22:4n6/0:0/18:3n3)
HMDB0056354,DG(22:4n6/0:0/18:4n3)
HMDB0056355,DG(22:4n6/0:0/20:4n3)
HMDB0056356,DG(22:4n6/0:0/20:5n3)
HMDB0056357,DG(22:4n6/0:0/22:5n3)
HMDB0056358,DG(22:4n6/0:0/22:6n3)
HMDB0056359,DG(22:5n6/0:0/22:5n6)
HMDB0056360,DG(22:5n6/0:0/18:3n3)
HMDB0056361,DG(22:5n6/0:0/18:4n3)
HMDB0056362,DG(22:5n6/0:0/20:4n3)
HMDB0056363,DG(22:5n6/0:0/20:5n3)
HMDB0056364,DG(22:5n6/0:0/22:5n3)
HMDB0056365,DG(22:5n6/0:0/22:6n3)
HMDB0056366,DG(18:3n3/0:0/18:3n3)
HMDB0056367,DG(18:3n3/0:0/18:4n3)
HMDB0056368,DG(18:3n3/0:0/20:4n3)
HMDB0056369,DG(18:3n3/0:0/20:5n3)
HMDB0056370,DG(18:3n3/0:0/22:5n3)
HMDB0056371,DG(18:3n3/0:0/22:6n3)
HMDB0056372,DG(18:4n3/0:0/18:4n3)
HMDB0056373,DG(18:4n3/0:0/20:4n3)
HMDB0056374,DG(18:4n3/0:0/20:5n3)
HMDB0056375,DG(18:4n3/0:0/22:5n3)
HMDB0056376,DG(18:4n3/0:0/22:6n3)
HMDB0056377,DG(20:4n3/0:0/20:4n3)
HMDB0056378,DG(20:4n3/0:0/20:5n3)
HMDB0056379,DG(20:4n3/0:0/22:5n3)
HMDB0056380,DG(20:4n3/0:0/22:6n3)
HMDB0056381,DG(20:5n3/0:0/20:5n3)
HMDB0056382,DG(20:5n3/0:0/22:5n3)
HMDB0056383,DG(20:5n3/0:0/22:6n3)
HMDB0056384,DG(22:5n3/0:0/22:5n3)
HMDB0056385,DG(22:5n3/0:0/22:6n3)
HMDB0056386,DG(22:6n3/0:0/22:6n3)
HMDB0242173,Diacylglycerol
HMDB0005036,Fluticasone propionate
HMDB0014439,Etonogestrel
HMDB0014449,Desogestrel
HMDB0014495,Megestrol
HMDB0014511,Levonorgestrel
HMDB0014522,Dydrogesterone
HMDB0014855,Norethindrone
HMDB0014961,Ethynodiol Diacetate
HMDB0014972,Mifepristone
HMDB0015092,Norgestimate
HMDB0015467,Drospirenone
HMDB0015500,Allylestrenol
HMDB0015658,Norelgestromin
HMDB0000150,Gluconolactone
HMDB0000175,Inosinic acid
HMDB0000244,Riboflavin
HMDB0000289,Uric acid
HMDB0001366,Purine
HMDB0001401,Glucose 6-phosphate
HMDB0003403,Amylose
HMDB0000125,Glutathione
HMDB0001193,5(S)-Hydroperoxyeicosatetraenoic acid
HMDB0003337,Oxidized glutathione
HMDB0003876,15-HETE
HMDB0004244,15(S)-HPETE
HMDB0011134,5-HETE
HMDB0011135,5-HPETE
HMDB0000169,D-Mannose
HMDB0000063,Cortisol
HMDB0000142,Formic acid
HMDB0000673,Linoleic acid
HMDB0000733,Hyodeoxycholic acid
HMDB0000761,Lithocholic acid
HMDB0000951,Taurochenodesoxycholic acid
HMDB0001091,3-Hydroxyquinine
HMDB0001355,Parathion
HMDB0001406,Niacinamide
HMDB0001860,Paraxanthine
HMDB0001877,Valproic acid
HMDB0001913,Omeprazole
HMDB0001927,Diphenhydramine
HMDB0001984,Finasteride
HMDB0002151,Dimethyl sulfoxide
HMDB0002190,"5,6-Epoxy-8,11,14-eicosatrienoic acid"
HMDB0002232,"8,9-Epoxyeicosatrienoic acid"
HMDB0002833,Testosterone sulfate
HMDB0003249,Rutin
HMDB0003276,Hydrogen sulfide
HMDB0003955,"19-Hydroxyandrost-4-ene-3,17-dione"
HMDB0003956,7a-Hydroxytestosterone
HMDB0003959,19-Oxotestosterone
HMDB0004081,6-Hydroxymelatonin
HMDB0004264,"14,15-Epoxy-5,8,11-eicosatrienoic acid"
HMDB0004472,Eucalyptol
HMDB0004673,"11,12-Epoxyeicosatrienoic acid"
HMDB0004680,16(R)-HETE
HMDB0004684,"11,12,15-THETA"
HMDB0004693,"11H-14,15-EETA"
HMDB0004694,"11,14,15-THETA"
HMDB0004701,"9,10-Epoxyoctadecenoic acid"
HMDB0004702,"12,13-EpOME"
HMDB0004995,Codeine
HMDB0004999,Loperamide
HMDB0005000,Loratadine
HMDB0005009,Esomeprazole
HMDB0005011,Clopidogrel
HMDB0005017,Pantoprazole
HMDB0005018,Amlodipine
HMDB0005021,Quetiapine
HMDB0005023,Zolpidem
HMDB0005026,Rabeprazole
HMDB0005028,Escitalopram
HMDB0005030,Fexofenadine
HMDB0005033,Valdecoxib
HMDB0005035,Ondansetron
HMDB0005038,Citalopram
HMDB0005041,Donepezil
HMDB0005042,Aripiprazole
HMDB0005050,"15H-11,12-EETA"
HMDB0006768,"19-Oxoandrost-4-ene-3,17-dione"
HMDB0006769,19-Hydroxytestosterone
HMDB0011136,19(S)-HETE
HMDB0011637,Taurohyocholate
HMDB0012567,13-HETE
HMDB0012598,17-HETE
HMDB0013839,N-Desmethylaminopyrine
HMDB0013840,3-Hydroxymethylantipyrine
HMDB0013845,SR 49498
HMDB0013846,E-3179
HMDB0013856,4-Hydroxycyclophosphamide
HMDB0013858,3-Dechloroethylifosfamide
HMDB0013895,"3',4'-Dihydrodiol"
HMDB0013897,4-ene-Valproic acid
HMDB0013911,12-Hydroxynevirapine
HMDB0013919,N-Desmethyleletriptan
HMDB0013929,2-Oxoclopidogrel
HMDB0013938,Promazine 5-sulfoxide
HMDB0013940,3'-Hydroxyhexobarbital
HMDB0013943,Alpha-hydroxyalprazolam
HMDB0013958,5-O-Desmethyldonepezil
HMDB0013968,Hydroxyzileuton
HMDB0013972,N-Dealkylated tolterodine
HMDB0013995,Hydroxycelecoxib
HMDB0013997,6-Hydroxymethyletoricoxib
HMDB0014021,N-Desmethylcitalopram
HMDB0014118,Trifluoroacetic acid
HMDB0014326,Flunisolide
HMDB0014331,Cevimeline
HMDB0014339,Tramadol
HMDB0014342,Fluconazole
HMDB0014344,Erythromycin
HMDB0014349,Dofetilide
HMDB0014352,Azithromycin
HMDB0014372,Lovastatin
HMDB0014376,Temazepam
HMDB0014379,Reboxetine
HMDB0014384,Oxiconazole
HMDB0014385,Alclometasone
HMDB0014388,Ranolazine
HMDB0014391,Ziprasidone
HMDB0014393,Cabergoline
HMDB0014399,Doxycycline
HMDB0014400,Diethylstilbestrol
HMDB0014404,Sulfanilamide
HMDB0014413,Ropinirole
HMDB0014415,Isradipine
HMDB0014423,Argatroban
HMDB0014426,Lidocaine
HMDB0014428,Clemastine
HMDB0014434,Atomoxetine
HMDB0014440,Morphine
HMDB0014441,Ropivacaine
HMDB0014442,Bupivacaine
HMDB0014446,Flucloxacillin
HMDB0014452,Bexarotene
HMDB0014454,Vindesine
HMDB0014457,Pentobarbital
HMDB0014462,Gefitinib
HMDB0014465,Dihydroergotamine
HMDB0014469,Fluorometholone
HMDB0014476,Ipratropium bromide
HMDB0014477,Methadone
HMDB0014481,Pimecrolimus
HMDB0014483,Pyrazinamide
HMDB0014486,Terfenadine
HMDB0014487,Diltiazem
HMDB0014490,Alfuzosin
HMDB0014491,Trimethadione
HMDB0014493,Clobazam
HMDB0014497,Methylergonovine
HMDB0014502,Mefloquine
HMDB0014503,Sulfadiazine
HMDB0014505,Vinorelbine
HMDB0014514,Mirtazapine
HMDB0014521,Palonosetron
HMDB0014523,Mexiletine
HMDB0014537,Nimodipine
HMDB0014542,Sorafenib
HMDB0014544,Griseofulvin
HMDB0014545,Nisoldipine
HMDB0014570,Famciclovir
HMDB0014577,Prochlorperazine
HMDB0014586,Betamethasone
HMDB0014587,Teniposide
HMDB0014589,Chloramphenicol
HMDB0014597,Meperidine
HMDB0014614,Montelukast
HMDB0014618,Chlordiazepoxide
HMDB0014624,Raloxifene
HMDB0014628,Dicloxacillin
HMDB0014633,Buspirone
HMDB0014638,Zidovudine
HMDB0014639,Darifenacin
HMDB0014640,Oxycodone
HMDB0014646,Ritonavir
HMDB0014669,Lercanidipine
HMDB0014677,Ciprofloxacin
HMDB0014680,Nortriptyline
HMDB0014681,Vincristine
HMDB0014685,Pyridostigmine
HMDB0014686,Adinazolam
HMDB0014689,Zafirlukast
HMDB0014699,Bosentan
HMDB0014704,Carbamazepine
HMDB0014707,Cephalexin
HMDB0014720,Voriconazole
HMDB0014722,Enalapril
HMDB0014727,Lisuride
HMDB0014731,Ethosuximide
HMDB0014737,Thiopental
HMDB0014742,Cisapride
HMDB0014745,Nafcillin
HMDB0014750,Bisoprolol
HMDB0014753,Rifabutin
HMDB0014755,Paramethadione
HMDB0014760,Nicardipine
HMDB0014763,Efavirenz
HMDB0014766,Clorazepate
HMDB0014773,Prednisone
HMDB0014775,Astemizole
HMDB0014785,Propoxyphene
HMDB0014794,Trazodone
HMDB0014811,Aprepitant
HMDB0014812,Galantamine
HMDB0014828,Flurazepam
HMDB0014834,Ergotamine
HMDB0014838,Eplerenone
HMDB0014839,Amprenavir
HMDB0014841,Methazolamide
HMDB0014843,Delavirdine
HMDB0014844,Tamsulosin
HMDB0014846,Sufentanil
HMDB0014857,Azatadine
HMDB0014862,Imiquimod
HMDB0014864,Trimipramine
HMDB0014883,Modafinil
HMDB0014886,Carbinoxamine
HMDB0014889,Epinastine
HMDB0014890,Tranylcypromine
HMDB0014895,Dolasetron
HMDB0014897,Tetracycline
HMDB0014900,Irinotecan
HMDB0014901,Methimazole
HMDB0014906,Olopatadine
HMDB0014907,Hydrocortamate
HMDB0014911,Etoposide
HMDB0014914,Oxcarbazepine
HMDB0014916,Roxithromycin
HMDB0014918,Phenelzine
HMDB0014932,Primidone
HMDB0014940,Alfentanil
HMDB0014946,Indapamide
HMDB0014950,Phenylbutazone
HMDB0014951,Fentanyl
HMDB0014952,Meloxicam
HMDB0014957,Acetazolamide
HMDB0014958,Tadalafil
HMDB0014960,Disulfiram
HMDB0014980,Oxazepam
HMDB0014983,Clofazimine
HMDB0014988,Perphenazine
HMDB0014991,Temozolomide
HMDB0014994,Chlorphenesin
HMDB0014998,Prednisolone
HMDB0015000,Vardenafil
HMDB0015002,Tacrolimus
HMDB0015003,Benzphetamine
HMDB0015007,Dorzolamide
HMDB0015010,Conivaptan
HMDB0015015,Sirolimus
HMDB0015021,Isosorbide Dinitrate
HMDB0015034,Triazolam
HMDB0015042,Tiagabine
HMDB0015045,Zonisamide
HMDB0015046,Paricalcitol
HMDB0015047,Tinidazole
HMDB0015052,Metronidazole
HMDB0015054,Almotriptan
HMDB0015060,Cyclobenzaprine
HMDB0015067,Tipranavir
HMDB0015073,Salmeterol
HMDB0015078,Zalcitabine
HMDB0015081,Phenprocoumon
HMDB0015082,Fulvestrant
HMDB0015084,Felbamate
HMDB0015086,Isoniazid
HMDB0015091,Hydrocodone
HMDB0015094,Methylprednisolone
HMDB0015097,Zaleplon
HMDB0015104,Alosetron
HMDB0015108,Ezetimibe
HMDB0015111,Telithromycin
HMDB0015115,Ramelteon
HMDB0015124,Rivastigmine
HMDB0015125,Exemestane
HMDB0015132,Doxorubicin
HMDB0015137,Levobupivacaine
HMDB0015141,Letrozole
HMDB0015142,Tioconazole
HMDB0015143,Busulfan
HMDB0015146,Metyrapone
HMDB0015147,Cinacalcet
HMDB0015153,Guanfacine
HMDB0015155,Isosorbide Mononitrate
HMDB0015158,Felodipine
HMDB0015162,Methoxyflurane
HMDB0015164,Topotecan
HMDB0015171,Selegiline
HMDB0015173,Fenofibrate
HMDB0015187,Nitrendipine
HMDB0015191,Praziquantel
HMDB0015195,Oxybutynin
HMDB0015201,Clonazepam
HMDB0015204,Mequitazine
HMDB0015205,Atazanavir
HMDB0015207,Perhexiline
HMDB0015215,Orlistat
HMDB0015217,Pilocarpine
HMDB0015230,Rosuvastatin
HMDB0015232,Pimozide
HMDB0015237,Sibutramine
HMDB0015242,Miconazole
HMDB0015258,Dutasteride
HMDB0015259,Econazole
HMDB0015260,Bicalutamide
HMDB0015263,Proguanil
HMDB0015269,Sulfinpyrazone
HMDB0015280,Nefazodone
HMDB0015297,Cilostazol
HMDB0015301,Guanethidine
HMDB0015304,Orphenadrine
HMDB0015310,Podofilox
HMDB0015313,Propafenone
HMDB0015314,Naloxone
HMDB0015315,Domperidone
HMDB0015317,Pergolide
HMDB0015321,Clindamycin
HMDB0015323,Oxymorphone
HMDB0015325,Brinzolamide
HMDB0015327,Estramustine
HMDB0015329,Zopiclone
HMDB0015331,Bromocriptine
HMDB0015332,Rifapentine
HMDB0015335,Mitoxantrone
HMDB0015337,Lomustine
HMDB0015342,Clarithromycin
HMDB0015346,Estazolam
HMDB0015348,Anastrozole
HMDB0015349,Halofantrine
HMDB0015350,Dantrolene
HMDB0015353,Budesonide
HMDB0015358,Levomethadyl Acetate
HMDB0015360,Paclitaxel
HMDB0015366,Sevoflurane
HMDB0015371,Gemfibrozil
HMDB0015372,Clomipramine
HMDB0015376,Trimeprazine
HMDB0015378,Docetaxel
HMDB0015383,Ergonovine
HMDB0015386,Retapamulin
HMDB0015387,Aliskiren
HMDB0015388,Lapatinib
HMDB0015390,Sitagliptin
HMDB0015392,Posaconazole
HMDB0015393,Darunavir
HMDB0015396,Paliperidone
HMDB0015397,Sunitinib
HMDB0015400,Hydralazine
HMDB0015414,Rolitetracycline
HMDB0015416,Fosamprenavir
HMDB0015417,Fosphenytoin
HMDB0015418,Josamycin
HMDB0015428,Cefradine
HMDB0015439,Tasosartan
HMDB0015448,Troleandomycin
HMDB0015455,Quinupristin
HMDB0015459,Cortisone acetate
HMDB0015462,Paramethasone
HMDB0015464,Yohimbine
HMDB0015466,Colchicine
HMDB0015479,Tiotropium
HMDB0015480,Ciclesonide
HMDB0015487,Acenocoumarol
HMDB0015509,Ethylmorphine
HMDB0015510,Flunitrazepam
HMDB0015511,Bromazepam
HMDB0015512,Clotiazepam
HMDB0015526,Ketazolam
HMDB0015527,Prazepam
HMDB0015528,Quazepam
HMDB0015529,Everolimus
HMDB0015534,Nitrazepam
HMDB0015539,Lopinavir
HMDB0015547,Deferasirox
HMDB0015566,Dalfopristin
HMDB0015576,Thiotepa
HMDB0015583,Bifonazole
HMDB0015584,Maraviroc
HMDB0015593,Ixabepilone
HMDB0015595,Nilotinib
HMDB0015604,Permethrin
HMDB0015608,Indacaterol
HMDB0015609,Trabectedin
HMDB0015615,Rotigotine
HMDB0015616,Telaprevir
HMDB0015618,Sertindole
HMDB0015620,Mianserin
HMDB0015623,Rimonabant
HMDB0015628,Udenafil
HMDB0015629,Sitaxentan
HMDB0015632,Temsirolimus
HMDB0015634,Saxagliptin
HMDB0015637,Vilazodone
HMDB0015643,Artemether
HMDB0015646,Desvenlafaxine
HMDB0015648,Fesoterodine
HMDB0015653,Lumefantrine
HMDB0015655,Methyltestosterone
HMDB0015657,Nilvadipine
HMDB0015661,Fospropofol
HMDB0015662,Fosaprepitant
HMDB0015672,Cabazitaxel
HMDB0015699,Tofisopam
HMDB0015702,Ticagrelor
HMDB0015705,Ivacaftor
HMDB0038854,3-O-beta-D-Galactopyranosyl-L-arabinose
HMDB0059609,albendazole S-oxide
HMDB0257421,S-Oxide
HMDB0000134,Fumaric acid
HMDB0001264,Dehydroascorbic acid
HMDB0014690,Propylthiouracil
HMDB0002306,Hydrochloric acid
HMDB0002500,Bromide
HMDB0006215,Naphthalene epoxide
HMDB0006558,"2,3-Epoxyaflatoxin B1"
HMDB0015039,Ethacrynic acid
HMDB0029593,Trichloroethylene
HMDB0060091,"Benzo[a]pyrene-4,5-oxide"
HMDB0060299,"(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene"
HMDB0060300,"(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene"
HMDB0060301,"(1S,2R)-Naphthalene 1,2-oxide"
HMDB0060302,"(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene"
HMDB0060326,"1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene"
HMDB0060327,"1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene"
HMDB0060329,"1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene"
HMDB0060330,"1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene"
HMDB0060331,"1-Nitronaphthalene-5,6-oxide"
HMDB0060332,"1-Nitronaphthalene-7,8-oxide"
HMDB0060333,"1,1-Dichloroethylene epoxide"
HMDB0060334,"1,2-Dibromoethane"
HMDB0060342,2-(S-Glutathionyl)acetyl chloride
HMDB0060343,2-(S-Glutathionyl)acetyl glutathione
HMDB0060344,2-Bromoacetaldehyde
HMDB0060357,"2,2-Dichloroacetaldehyde"
HMDB0060358,"2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene"
HMDB0060381,"3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene"
HMDB0060387,4-Glutathionyl cyclophosphamide
HMDB0060391,"4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene"
HMDB0060423,"7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene"
HMDB0060431,"Aflatoxin B1exo-8,9-epoxide-GSH"
HMDB0060433,Aldophosphamide
HMDB0060438,"Benzo[a]pyrene-7,8-diol"
HMDB0060446,"Bromobenzene-2,3-oxide"
HMDB0060448,"Bromobenzene-3,4-oxide"
HMDB0060452,Chloroacetyl chloride
HMDB0060479,Glutathione episulfonium ion
HMDB0060504,"S-(1,2-Dichlorovinyl)glutathione"
HMDB0060505,S-(2-Chloroacetyl)glutathione
HMDB0060506,"S-(2,2-Dichloro-1-hydroxy)ethyl glutathione"
HMDB0060507,S-(Formylmethyl)glutathione
HMDB0000131,Glycerol
HMDB0014436,Chlorambucil
HMDB0030622,(R)-Oxypeucedanin
HMDB0030853,(R)-Meranzin
HMDB0040986,p-Coumaraldehyde
HMDB0001008,Biliverdin
HMDB0001197,FADH
HMDB0001361,Carbon monoxide
HMDB0015531,Iron
HMDB0001337,Leukotriene A4
HMDB0001964,Caffeic acid
HMDB0006940,9(S)-HPODE
HMDB0014325,Masoprocol
HMDB0014378,Aminosalicylic Acid
HMDB0014849,Diethylcarbamazine
HMDB0015074,Meclofenamic acid
HMDB0015152,Minocycline
HMDB0015229,Leflunomide
HMDB0014355,Adapalene
HMDB0014937,Tazarotene
HMDB0015605,Tamibarotene
HMDB0001086,Uroporphyrinogen III
HMDB0001137,Hydroxymethylbilane
HMDB0001261,Coproporphyrinogen III
HMDB0002211,Uroporphyrinogen I
HMDB0000122,D-Glucose
HMDB0250718,Cytochalasin B
HMDB0001525,Imidazole
HMDB0015203,Dihydrotachysterol
HMDB0015567,Calcipotriol
HMDB0001848,Imipramine
HMDB0001879,Aspirin
HMDB0001895,Salicylic acid
HMDB0001935,Warfarin
HMDB0003375,(+)-Limonene
HMDB0003450,(-)-trans-Carveol
HMDB0003634,Perillyl alcohol
HMDB0004321,(-)-Limonene
HMDB0005008,Lansoprazole
HMDB0005010,Sertraline
HMDB0005014,Celecoxib
HMDB0005022,Pravastatin
HMDB0005039,Sildenafil
HMDB0013842,O-Deethylated candesartan
HMDB0013848,4-Hydroxyvalsartan
HMDB0013989,O-Desmethylnaproxen
HMDB0013991,5'-Hydroxylornoxicam
HMDB0014024,2-Hydroxychlorpropamide
HMDB0014027,7-Hydroxygliclazide
HMDB0014096,5'-Hydroxypiroxicam
HMDB0014337,Phentermine
HMDB0014350,Pyrimethamine
HMDB0014359,Torasemide
HMDB0014367,Glimepiride
HMDB0014408,Sulfisoxazole
HMDB0014411,Dicumarol
HMDB0014468,Tolcapone
HMDB0014562,Secobarbital
HMDB0014715,Sulfamethizole
HMDB0014803,Nilutamide
HMDB0014817,Thioridazine
HMDB0014850,Flurbiprofen
HMDB0014853,Paroxetine
HMDB0014922,Mefenamic acid
HMDB0015008,Suprofen
HMDB0015014,Eprosartan
HMDB0015028,Sulfapyridine
HMDB0015102,Desloratadine
HMDB0015118,Formoterol
HMDB0015126,Oxaprozin
HMDB0015144,Ketoprofen
HMDB0015202,Promethazine
HMDB0015249,Atovaquone
HMDB0015256,Tolbutamide
HMDB0015273,Doxepin
HMDB0015275,Dichlorphenamide
HMDB0015302,Moclobemide
HMDB0015307,Cyclizine
HMDB0015308,Idarubicin
HMDB0015322,Dexfenfluramine
HMDB0015326,Flecainide
HMDB0015399,Arformoterol
HMDB0015403,Lumiracoxib
HMDB0015446,Mestranol
HMDB0015603,Ximelagatran
HMDB0015621,Sulfadimethoxine
HMDB0015636,Agomelatine
HMDB0015666,Lornoxicam
HMDB0015667,Sulfaphenazole
HMDB0015679,Niclosamide
HMDB0015688,Sulfamoxole
HMDB0059608,(+)-trans-Carveol
HMDB0000956,Tartaric acid
HMDB0000027,Tetrahydrobiopterin
HMDB0000038,Dihydrobiopterin
HMDB0000158,L-Tyrosine
HMDB0000181,L-Dopa
HMDB0000306,Tyramine
HMDB0000609,DL-Dopa
