protein_id,protein_name,drug_id,drug_name,act_type
13134,CALRL_HUMAN,5361,ubrogepant,Ki
8054,SOST_HUMAN,5362,romosozumab,Kd
15134,VEGFA_HUMAN,5363,brolucizumab,Kd
1040,GDF11_HUMAN,5364,luspatercept,Kd
3319,GDF8_HUMAN,5364,luspatercept,Kd
12509,LYAM3_HUMAN,5365,crizanlizumab,IC50
8775,TBB5_HUMAN,5366,enfortumab vedotin,
4178,TBB1_HUMAN,5366,enfortumab vedotin,
8835,TBB2A_HUMAN,5366,enfortumab vedotin,
8602,TBB2B_HUMAN,5366,enfortumab vedotin,
8545,TBB3_HUMAN,5366,enfortumab vedotin,
8773,TBB4A_HUMAN,5366,enfortumab vedotin,
16750,TBB4B_HUMAN,5366,enfortumab vedotin,
8867,TBB6_HUMAN,5366,enfortumab vedotin,
8860,TBB8_HUMAN,5366,enfortumab vedotin,
11547,NECT4_HUMAN,5366,enfortumab vedotin,Ki
989,ERBB2_HUMAN,5367,trastuzumab deruxtecan,Kd
9048,TOP1_HUMAN,5367,trastuzumab deruxtecan,IC50
1472,EGLN2_HUMAN,5371,roxadustat,IC50
1383,EGLN3_HUMAN,5371,roxadustat,IC50
784,EGLN1_HUMAN,5371,roxadustat,IC50
678,CFTR_HUMAN,5372,elexacaftor,EC50
2647,DMD_HUMAN,5182,eteplirsen,
7707,SNP25_HUMAN,5368,botulinum toxin type A,
16120,AAPK1_HUMAN,5375,cepharanthine,
20088,NFKB1_HUMAN,5375,cepharanthine,
2232,CATL1_HUMAN,2580,teicoplanin aglycone,IC50
17769,KIT_HUMAN,5379,avapritinib,IC50
10102,PGFRA_HUMAN,5379,avapritinib,IC50
1623,EZH2_HUMAN,5380,tazemetostat,IC50
13134,CALRL_HUMAN,5381,rimegepant,Ki
15679,ACLY_HUMAN,5382,bempedoic acid,Ki
8174,S1PR1_HUMAN,5383,ozanimod,EC50
4199,S1PR5_HUMAN,5383,ozanimod,EC50
13147,C11B1_HUMAN,5384,osilodrostat,IC50
1853,CD38_HUMAN,5385,isatuximab,Kd
13032,CALCB_HUMAN,5386,eptinezumab,Kd
2228,CALCA_HUMAN,5386,eptinezumab,Kd
6956,IGF1R_HUMAN,5387,teprotumumab,IC50
19797,MP2K1_HUMAN,5388,selumetinib,IC50
11729,MP2K2_HUMAN,5388,selumetinib,IC50
989,ERBB2_HUMAN,5389,tucatinib,IC50
923,ERBB3_HUMAN,5389,tucatinib,IC50
6618,FGFR3_HUMAN,5390,pemigatinib,IC50
6463,FGFR1_HUMAN,5390,pemigatinib,IC50
6489,FGFR2_HUMAN,5390,pemigatinib,IC50
9048,TOP1_HUMAN,5391,sacituzumab govitecan,
8727,TACD2_HUMAN,5391,sacituzumab govitecan,Kd
6933,MET_HUMAN,5392,capmatinib,IC50
3437,RET_HUMAN,5393,selpercatinib,IC50
17769,KIT_HUMAN,5394,ripretinib,IC50
10102,PGFRA_HUMAN,5394,ripretinib,IC50
767,ESR1_HUMAN,5395,fluoroestradiol F 18,IC50
16745,TAU_HUMAN,5396,flortaucipir F 18,Kd
2832,CD19_HUMAN,5397,inebilizumab,Kd
1031,GBRA1_HUMAN,5400,remimazolam,Ki
2748,GBRA2_HUMAN,5400,remimazolam,Ki
1309,GBRA3_HUMAN,5400,remimazolam,Ki
1313,GBRA5_HUMAN,5400,remimazolam,Ki
1282,GBRG1_HUMAN,5400,remimazolam,Ki
1283,GBRG2_HUMAN,5400,remimazolam,Ki
1036,GBRG3_HUMAN,5400,remimazolam,Ki
2198,CDD_HUMAN,5402,inqovi,IC50
2832,CD19_HUMAN,5404,tafasitamab,Kd
6605,FCGRN_HUMAN,5405,belantamab mafodotin,Kd
6610,FCGR1_HUMAN,5405,belantamab mafodotin,Kd
6591,FCG3A_HUMAN,5405,belantamab mafodotin,Kd
9007,TNR17_HUMAN,5405,belantamab mafodotin,Kd
18529,OPRM_HUMAN,5406,oliceridine,Ki
2647,DMD_HUMAN,5408,viltolarsen,EC50
5612,IL6RA_HUMAN,5409,satralizumab,Kd
19323,IL6RB_HUMAN,5409,satralizumab,Kd
5055,SSR2_HUMAN,5411,copper dotatate Cu-64,Kd
3437,RET_HUMAN,5412,pralsetinib,IC50
6345,GHR_HUMAN,5413,somapacitan,Kd
6501,FNTA_HUMAN,5414,lonafarnib,IC50
6301,FNTB_HUMAN,5414,lonafarnib,IC50
12524,MC4R_HUMAN,5416,setmelanotide,Kd
18893,NTCP_HUMAN,5417,bulevirtide,IC50
6855,IGHG1_HUMAN,5418,imlifidase,
5469,IGHG2_HUMAN,5418,imlifidase,
5675,IGHG3_HUMAN,5418,imlifidase,
6953,IGHG4_HUMAN,5418,imlifidase,
12748,JAK1_HUMAN,5419,filgotinib,IC50
1472,EGLN2_HUMAN,5420,vadadustat,IC50
1383,EGLN3_HUMAN,5420,vadadustat,IC50
784,EGLN1_HUMAN,5420,vadadustat,IC50
1472,EGLN2_HUMAN,5421,daprodustat,IC50
1383,EGLN3_HUMAN,5421,daprodustat,IC50
784,EGLN1_HUMAN,5421,daprodustat,IC50
13383,BTK_HUMAN,5423,tirabrutinib hydrochloride,IC50
6933,MET_HUMAN,5424,tepotinib,IC50
4116,S22AC_HUMAN,5425,dotinurad,IC50
6994,JAK3_HUMAN,5426,delgocitinib,IC50
12748,JAK1_HUMAN,5426,delgocitinib,IC50
19360,JAK2_HUMAN,5426,delgocitinib,IC50
5431,TYK2_HUMAN,5426,delgocitinib,IC50
1472,EGLN2_HUMAN,5427,enarodustat,Ki
1383,EGLN3_HUMAN,5427,enarodustat,Ki
784,EGLN1_HUMAN,5427,enarodustat,Ki
15325,ACM3_HUMAN,5428,sofpironium bromide,
11507,KLK3_HUMAN,5429,gallium (68Ga) gozetotide,Kd
11527,KLKB1_HUMAN,5430,berotralstat,IC50
18039,GNRHR_HUMAN,5432,relugolix,IC50
989,ERBB2_HUMAN,5434,margetuximab,Kd
6591,FCG3A_HUMAN,5434,margetuximab,Kd
6591,FCG3A_HUMAN,5436,atoltivimab,EC50
6591,FCG3A_HUMAN,5438,odesivimab,EC50
5955,HAOX1_HUMAN,5415,lumasiran,
17729,KCND3_HUMAN,100,ajmaline,IC50
19284,KCNA5_HUMAN,100,ajmaline,IC50
1031,GBRA1_HUMAN,134,alpidem,
17484,GCYB1_HUMAN,5439,vericiguat,
10164,PK3CD_HUMAN,5441,umbralisib,Kd
6940,KC1E_HUMAN,5441,umbralisib,Kd
14044,CDK6_HUMAN,5442,trilaciclib,IC50
2380,CDK4_HUMAN,5442,trilaciclib,IC50
2647,DMD_HUMAN,5443,casimersen,
12884,MOCS1_HUMAN,5444,fosdenopterin,
8174,S1PR1_HUMAN,5446,ponesimod,EC50
17795,GLR_HUMAN,5447,dasiglucagon,EC50
8206,SC6A2_HUMAN,2820,viloxazine,IC50
17273,ANGL3_HUMAN,5449,evinacumab,Kd
767,ESR1_HUMAN,5450,estetrol,Ki
1652,ESR2_HUMAN,5450,estetrol,Ki
10537,PDCD1_HUMAN,5451,dostarlimab,Kd
2832,CD19_HUMAN,5452,loncastuximab tesirine,
216,CO3_HUMAN,5457,pegcetacoplan,IC50
17805,FOLH1_HUMAN,5458,piflufolastat F-18,
6463,FGFR1_HUMAN,5459,infigratinib,
10298,RASK_HUMAN,5461,sotorasib,IC50
1639,EGFR_HUMAN,5463,amivantamab,Kd
6933,MET_HUMAN,5463,amivantamab,Kd
16142,A4_HUMAN,5464,aducanumab,EC50
11754,MCR_HUMAN,5465,finerenone,IC50
4788,ROCK1_HUMAN,5467,belumosudil,IC50
4439,ROCK2_HUMAN,5467,belumosudil,IC50
18890,NTCP2_HUMAN,5468,odevixibat,IC50
794,EPAS1_HUMAN,5469,belzutifan,IC50
1639,EGFR_HUMAN,5471,mobocertinib,Kd
989,ERBB2_HUMAN,5471,mobocertinib,IC50
13134,CALRL_HUMAN,5472,atogepant,Ki
18890,NTCP2_HUMAN,5473,maralixibat hydrochloride,IC50
17891,INAR1_HUMAN,5474,anifrolumab,Kd
6345,GHR_HUMAN,5476,lonapegsomatropin,
8881,TF_HUMAN,5477,tisotumab vedotin,EC50
5687,IL17_HUMAN,5478,bimekizumab,Kd
19355,IL17F_HUMAN,5478,bimekizumab,Kd
8775,TBB5_HUMAN,5431,tirbanibulin,Kd
5475,IL13_HUMAN,5479,tralokinumab,Kd
15966,ANPRB_HUMAN,5480,vosoritide,EC50
8358,SC6A3_HUMAN,4230,Ioflupane I-123,Ki
6994,JAK3_HUMAN,5481,peficitinib,IC50
12748,JAK1_HUMAN,5481,peficitinib,IC50
19360,JAK2_HUMAN,5481,peficitinib,IC50
5431,TYK2_HUMAN,5481,peficitinib,IC50
1472,EGLN2_HUMAN,5486,molidustat,IC50
1383,EGLN3_HUMAN,5486,molidustat,IC50
784,EGLN1_HUMAN,5486,molidustat,IC50
6346,GHSR_HUMAN,5487,anamorelin,IC50
6605,FCGRN_HUMAN,5488,pabinafusp alfa,Kd
8984,TFR1_HUMAN,5488,pabinafusp alfa,Kd
19834,MPRI_HUMAN,5488,pabinafusp alfa,Kd
9939,PE2R2_HUMAN,5489,diclofenac etalhyaluronate sodium,
11754,MCR_HUMAN,5490,esaxerenone,IC50
13449,CA2D1_HUMAN,5491,mirogabalin,Kd
13097,CASR_HUMAN,5482,upacicalcet,
15608,ABL1_HUMAN,5495,asciminib,IC50
5869,FOLR1_HUMAN,5497,pafolacianine,Kd
10795,PCSK9_HUMAN,5498,inclisiran,IC50
6605,FCGRN_HUMAN,5499,efgartigimod alfa,Kd
9715,TSLP_HUMAN,5500,tezepelumab,
12748,JAK1_HUMAN,5504,abrocitinib,IC50
8206,SC6A2_HUMAN,4577,iobenguane (131I),
11250,KPYR_HUMAN,5506,mitapivat,AC50
6304,FLT3_HUMAN,5507,pacritinib,IC50
19360,JAK2_HUMAN,5507,pacritinib,IC50
11507,KLK3_HUMAN,5509,lutetium (177Lu) vipivotide tetraxetan,Kd
19910,MYH7_HUMAN,5511,mavacamten,IC50
13053,C1S_HUMAN,5512,sutimlimab,Kd
2926,CD3E_HUMAN,5513,tebentafusp,Kd
2429,CD3G_HUMAN,5513,tebentafusp,Kd
2924,CD3D_HUMAN,5513,tebentafusp,Kd
3760,PMEL_HUMAN,5513,tebentafusp,Kd
16191,1A03_HUMAN,5513,tebentafusp,Kd
11419,LAG3_HUMAN,5514,relatlimab,Kd
15134,VEGFA_HUMAN,5515,faricimab,Kd
16051,ANGP2_HUMAN,5515,faricimab,Kd
18144,GLP1R_HUMAN,5516,tirzepatide,Ki
17899,GP119_HUMAN,5516,tirzepatide,Ki
6345,GHR_HUMAN,5517,somatrogon,Kd
17480,EDNRA_HUMAN,5518,clazosentan,Ki
18311,P2RX3_HUMAN,5519,gefapixant,IC50
13159,C5AR1_HUMAN,5494,avacopan,IC50
15910,AHR_HUMAN,5521,tapinarof,EC50
426,CSK_HUMAN,785,dasatinib,Kd
795,EPHA8_HUMAN,785,dasatinib,Kd
13506,BMX_HUMAN,785,dasatinib,Kd
15380,ABL2_HUMAN,785,dasatinib,Kd
916,EPHA5_HUMAN,785,dasatinib,Kd
793,EPHA4_HUMAN,785,dasatinib,Kd
6656,FGR_HUMAN,785,dasatinib,Kd
1767,EPHA3_HUMAN,785,dasatinib,Kd
19485,MK14_HUMAN,785,dasatinib,Kd
5767,FRK_HUMAN,785,dasatinib,Kd
6352,GAK_HUMAN,785,dasatinib,Kd
11014,RIPK2_HUMAN,785,dasatinib,Kd
796,EPHB1_HUMAN,785,dasatinib,Kd
3238,DDR1_HUMAN,785,dasatinib,Kd
798,EPHB4_HUMAN,785,dasatinib,Kd
3748,PTK6_HUMAN,785,dasatinib,Kd
8797,TEC_HUMAN,785,dasatinib,Kd
5891,EPHB2_HUMAN,785,dasatinib,Kd
5266,TXK_HUMAN,785,dasatinib,Kd
7812,SIK2_HUMAN,785,dasatinib,Kd
16542,TNI3K_HUMAN,785,dasatinib,Kd
1342,DDR2_HUMAN,785,dasatinib,Kd
13548,BLK_HUMAN,785,dasatinib,Kd
7808,SIK1_HUMAN,785,dasatinib,Kd
4397,SRMS_HUMAN,785,dasatinib,Kd
1477,EPHA1_HUMAN,785,dasatinib,Kd
589,EPHB3_HUMAN,785,dasatinib,Kd
921,EPHB6_HUMAN,785,dasatinib,Kd
9501,SIK3_HUMAN,785,dasatinib,Kd
19810,MP2K5_HUMAN,785,dasatinib,Kd
4850,STK10_HUMAN,1045,erlotinib,Kd
6352,GAK_HUMAN,1045,erlotinib,Kd
9579,SLK_HUMAN,1045,erlotinib,Kd
12099,M3K19_HUMAN,1045,erlotinib,Kd
6352,GAK_HUMAN,1282,gefitinib,Kd
15380,ABL2_HUMAN,1423,imatinib,Kd
3238,DDR1_HUMAN,1423,imatinib,Kd
1342,DDR2_HUMAN,1423,imatinib,Kd
15380,ABL2_HUMAN,1932,nilotinib,Kd
3238,DDR1_HUMAN,1932,nilotinib,Kd
19632,M3K20_HUMAN,1932,nilotinib,Kd
1342,DDR2_HUMAN,1932,nilotinib,Kd
5569,ILK_HUMAN,1932,nilotinib,Kd
13681,ARAF_HUMAN,2459,sorafenib,IC50
19469,MK03_HUMAN,2459,sorafenib,IC50
3238,DDR1_HUMAN,2459,sorafenib,Kd
19632,M3K20_HUMAN,2459,sorafenib,Kd
1342,DDR2_HUMAN,2459,sorafenib,Kd
6050,HIPK4_HUMAN,2459,sorafenib,Kd
10230,PHKG2_HUMAN,2544,sunitinib,Kd
20387,MYLK_HUMAN,2544,sunitinib,Kd
2103,DAPK3_HUMAN,2544,sunitinib,Kd
15296,AAK1_HUMAN,2544,sunitinib,Kd
11331,KS6A2_HUMAN,2544,sunitinib,Kd
10106,PHKG1_HUMAN,2544,sunitinib,Kd
4850,STK10_HUMAN,2544,sunitinib,Kd
4827,ST17A_HUMAN,2544,sunitinib,Kd
7853,TNIK_HUMAN,2544,sunitinib,Kd
13317,BMP2K_HUMAN,2544,sunitinib,Kd
17027,CLK1_HUMAN,2544,sunitinib,Kd
17028,CLK2_HUMAN,2544,sunitinib,Kd
6352,GAK_HUMAN,2544,sunitinib,Kd
5169,STK4_HUMAN,2544,sunitinib,Kd
11452,KS6A5_HUMAN,2544,sunitinib,Kd
17029,CLK4_HUMAN,2544,sunitinib,Kd
16468,UFO_HUMAN,2544,sunitinib,Kd
18248,PAK3_HUMAN,2544,sunitinib,Kd
20297,MYLK4_HUMAN,2544,sunitinib,Kd
6937,KC1D_HUMAN,2544,sunitinib,Kd
5032,STK33_HUMAN,2544,sunitinib,Kd
12235,M4K1_HUMAN,2544,sunitinib,Kd
7070,MERTK_HUMAN,2544,sunitinib,Kd
11258,MINK1_HUMAN,2544,sunitinib,Kd
16241,CHK2_HUMAN,2544,sunitinib,Kd
6012,HIPK2_HUMAN,2544,sunitinib,Kd
5577,IRAK1_HUMAN,2544,sunitinib,Kd
16489,ULK1_HUMAN,2544,sunitinib,Kd
16490,ULK2_HUMAN,2544,sunitinib,Kd
12099,M3K19_HUMAN,2544,sunitinib,Kd
20199,MYLK3_HUMAN,2544,sunitinib,Kd
9835,PIM1_HUMAN,3514,quercetin,Kd
11340,KPCB_HUMAN,3533,ruboxistaurin,IC50
11350,KPCE_HUMAN,3533,ruboxistaurin,Kd
19535,KPCT_HUMAN,3533,ruboxistaurin,Kd
10184,PIM3_HUMAN,3533,ruboxistaurin,Kd
11014,RIPK2_HUMAN,4178,vandetanib,Kd
3238,DDR1_HUMAN,4178,vandetanib,Kd
19632,M3K20_HUMAN,4185,vemurafenib,IC50
4534,RON_HUMAN,4187,crizotinib,Kd
9579,SLK_HUMAN,4187,crizotinib,Kd
16468,UFO_HUMAN,4187,crizotinib,Kd
6878,IRAK3_HUMAN,4187,crizotinib,Kd
7070,MERTK_HUMAN,4187,crizotinib,Kd
921,EPHB6_HUMAN,4187,crizotinib,Kd
9803,PLK4_HUMAN,4225,axitinib,Ki
13991,AURKC_HUMAN,4225,axitinib,Kd
13990,AURKB_HUMAN,4225,axitinib,Kd
19439,KPCG_HUMAN,4226,ingenol mebutate,Ki
795,EPHA8_HUMAN,4359,bosutinib,Kd
4850,STK10_HUMAN,4359,bosutinib,Kd
15380,ABL2_HUMAN,4359,bosutinib,Kd
916,EPHA5_HUMAN,4359,bosutinib,Kd
793,EPHA4_HUMAN,4359,bosutinib,Kd
7853,TNIK_HUMAN,4359,bosutinib,Kd
6656,FGR_HUMAN,4359,bosutinib,Kd
1767,EPHA3_HUMAN,4359,bosutinib,Kd
5767,FRK_HUMAN,4359,bosutinib,Kd
12582,M4K5_HUMAN,4359,bosutinib,Kd
6352,GAK_HUMAN,4359,bosutinib,Kd
9579,SLK_HUMAN,4359,bosutinib,Kd
798,EPHB4_HUMAN,4359,bosutinib,Kd
5891,EPHB2_HUMAN,4359,bosutinib,Kd
7812,SIK2_HUMAN,4359,bosutinib,Kd
12235,M4K1_HUMAN,4359,bosutinib,Kd
12487,M4K3_HUMAN,4359,bosutinib,Kd
13548,BLK_HUMAN,4359,bosutinib,Kd
12581,M4K4_HUMAN,4359,bosutinib,Kd
7808,SIK1_HUMAN,4359,bosutinib,Kd
11734,M4K2_HUMAN,4359,bosutinib,Kd
11258,MINK1_HUMAN,4359,bosutinib,Kd
12603,M3K2_HUMAN,4359,bosutinib,Kd
12099,M3K19_HUMAN,4359,bosutinib,Kd
5163,STK35_HUMAN,4359,bosutinib,Kd
19810,MP2K5_HUMAN,4359,bosutinib,Kd
15380,ABL2_HUMAN,4359,bosutinib,IC50
1477,EPHA1_HUMAN,4654,regorafenib,Kd
19469,MK03_HUMAN,4673,nalfurafine,EC50
19468,MK01_HUMAN,4673,nalfurafine,EC50
2591,DCLK3_HUMAN,4713,tofacitinib,Kd
16468,UFO_HUMAN,4715,cabozantinib,IC50
15380,ABL2_HUMAN,4716,ponatinib,Kd
916,EPHA5_HUMAN,4716,ponatinib,Kd
11014,RIPK2_HUMAN,4716,ponatinib,IC50
3238,DDR1_HUMAN,4716,ponatinib,Kd
2978,CDK19_HUMAN,4716,ponatinib,Kd
2379,CDK8_HUMAN,4716,ponatinib,Kd
11095,RIPK1_HUMAN,4716,ponatinib,IC50
10371,RIPK3_HUMAN,4716,ponatinib,Ki
13681,ARAF_HUMAN,4801,dabrafenib,IC50
2996,CDK2_HUMAN,4801,dabrafenib,Kd
2203,CDK16_HUMAN,4801,dabrafenib,Kd
10371,RIPK3_HUMAN,4801,dabrafenib,IC50
426,CSK_HUMAN,4810,ibrutinib,IC50
13506,BMX_HUMAN,4810,ibrutinib,IC50
3748,PTK6_HUMAN,4810,ibrutinib,IC50
7796,TNK1_HUMAN,4866,ceritinib,Kd
3238,DDR1_HUMAN,4867,dexrabeprazole,Kd
11208,KGP1_HUMAN,4903,nintedanib,Kd
4854,STK16_HUMAN,4903,nintedanib,Kd
9629,TTK_HUMAN,4903,nintedanib,Kd
13317,BMP2K_HUMAN,4903,nintedanib,Kd
17027,CLK1_HUMAN,4903,nintedanib,Kd
2203,CDK16_HUMAN,4903,nintedanib,Kd
5169,STK4_HUMAN,4903,nintedanib,Kd
17029,CLK4_HUMAN,4903,nintedanib,Kd
3238,DDR1_HUMAN,4903,nintedanib,Kd
16468,UFO_HUMAN,4903,nintedanib,Kd
18195,NUAK2_HUMAN,4903,nintedanib,Kd
10189,PI42B_HUMAN,4903,nintedanib,Kd
10277,RIOK1_HUMAN,4903,nintedanib,Kd
5036,STK11_HUMAN,4903,nintedanib,Kd
6967,MELK_HUMAN,4903,nintedanib,Kd
18060,INSRR_HUMAN,4903,nintedanib,Kd
7070,MERTK_HUMAN,4903,nintedanib,Kd
17707,GRK4_HUMAN,4903,nintedanib,Kd
12603,M3K2_HUMAN,4903,nintedanib,Kd
4281,SRPK3_HUMAN,4903,nintedanib,Kd
12109,M3K7_HUMAN,4903,nintedanib,Kd
12099,M3K19_HUMAN,4903,nintedanib,Kd
3725,PRP4B_HUMAN,4903,nintedanib,Kd
19810,MP2K5_HUMAN,4903,nintedanib,Kd
2540,CCND1_HUMAN,4941,palbociclib,IC50
11014,RIPK2_HUMAN,4942,lenvatinib,Kd
15296,AAK1_HUMAN,5202,baricitinib,Kd
19210,KCC2A_HUMAN,5231,midostaurin,Kd
10082,PKN1_HUMAN,5231,midostaurin,Kd
5169,STK4_HUMAN,5231,midostaurin,Kd
12446,MARK3_HUMAN,5231,midostaurin,Kd
10862,PKN2_HUMAN,5231,midostaurin,Kd
19635,M3K9_HUMAN,5231,midostaurin,Kd
12600,M3K11_HUMAN,5231,midostaurin,Kd
8543,TBK1_HUMAN,5231,midostaurin,Kd
12099,M3K19_HUMAN,5231,midostaurin,Kd
4850,STK10_HUMAN,5252,neratinib,Kd
12582,M4K5_HUMAN,5252,neratinib,Kd
4844,STK25_HUMAN,5252,neratinib,Kd
4846,STK26_HUMAN,5252,neratinib,Kd
12487,M4K3_HUMAN,5252,neratinib,Kd
5162,STK24_HUMAN,5252,neratinib,Kd
11258,MINK1_HUMAN,5252,neratinib,Kd
12099,M3K19_HUMAN,5252,neratinib,Kd
5891,EPHB2_HUMAN,5258,tivozanib,IC50
9835,PIM1_HUMAN,5259,abemaciclib,Kd
19211,KCC2D_HUMAN,5259,abemaciclib,Kd
19212,KCC2G_HUMAN,5259,abemaciclib,Kd
17027,CLK1_HUMAN,5259,abemaciclib,Kd
17029,CLK4_HUMAN,5259,abemaciclib,Kd
1971,CSK22_HUMAN,5259,abemaciclib,Kd
2103,DAPK3_HUMAN,5280,fostamatinib,Kd
11373,MK08_HUMAN,5280,fostamatinib,EC50
5092,ST17B_HUMAN,5280,fostamatinib,Kd
9803,PLK4_HUMAN,5280,fostamatinib,Kd
4854,STK16_HUMAN,5280,fostamatinib,Kd
4827,ST17A_HUMAN,5280,fostamatinib,Kd
13732,AURKA_HUMAN,5280,fostamatinib,Kd
19481,MK09_HUMAN,5280,fostamatinib,EC50
3238,DDR1_HUMAN,5280,fostamatinib,Kd
15001,ZAP70_HUMAN,5280,fostamatinib,Kd
7796,TNK1_HUMAN,5280,fostamatinib,Kd
1971,CSK22_HUMAN,5280,fostamatinib,Kd
5589,IKKE_HUMAN,5280,fostamatinib,Kd
12333,NEK7_HUMAN,5280,fostamatinib,Kd
1118,E2AK4_HUMAN,5280,fostamatinib,Kd
6878,IRAK3_HUMAN,5280,fostamatinib,Kd
13548,BLK_HUMAN,5280,fostamatinib,Kd
19635,M3K9_HUMAN,5280,fostamatinib,Kd
12100,M3K10_HUMAN,5280,fostamatinib,Kd
12600,M3K11_HUMAN,5280,fostamatinib,Kd
12563,NEK5_HUMAN,5280,fostamatinib,Kd
11560,NEK9_HUMAN,5280,fostamatinib,Kd
10027,PLK3_HUMAN,5280,fostamatinib,Kd
8543,TBK1_HUMAN,5280,fostamatinib,Kd
5577,IRAK1_HUMAN,5280,fostamatinib,Kd
16489,ULK1_HUMAN,5280,fostamatinib,Kd
16490,ULK2_HUMAN,5280,fostamatinib,Kd
16491,ULK3_HUMAN,5280,fostamatinib,Kd
12500,LRRK2_HUMAN,5280,fostamatinib,Kd
12565,NEK6_HUMAN,5280,fostamatinib,Kd
15693,ADCK1_HUMAN,5280,fostamatinib,Kd
12002,LIMK1_HUMAN,5289,encorafenib,Kd
15296,AAK1_HUMAN,5306,gilteritinib,Kd
9803,PLK4_HUMAN,5306,gilteritinib,Kd
6352,GAK_HUMAN,5306,gilteritinib,Kd
6878,IRAK3_HUMAN,5306,gilteritinib,Kd
16491,ULK3_HUMAN,5306,gilteritinib,Kd
16468,UFO_HUMAN,5306,gilteritinib,IC50
7070,MERTK_HUMAN,5306,gilteritinib,IC50
19535,KPCT_HUMAN,5343,pexidartinib,Kd
2103,DAPK3_HUMAN,5347,fedratinib,Kd
3152,DAPK2_HUMAN,5347,fedratinib,Kd
4854,STK16_HUMAN,5347,fedratinib,Kd
13317,BMP2K_HUMAN,5347,fedratinib,Kd
6352,GAK_HUMAN,5347,fedratinib,Kd
2591,DCLK3_HUMAN,5347,fedratinib,Kd
3273,DAPK1_HUMAN,5347,fedratinib,Kd
12099,M3K19_HUMAN,5347,fedratinib,Kd
15272,ACVR1_HUMAN,5507,pacritinib,Kd
5036,STK11_HUMAN,5507,pacritinib,Kd
7537,TSSK1_HUMAN,4866,ceritinib,IC50
11350,KPCE_HUMAN,4226,ingenol mebutate,EC50
11512,KPCD1_HUMAN,4226,ingenol mebutate,EC50
10162,PK3CB_HUMAN,5256,copanlisib,IC50
6656,FGR_HUMAN,4810,ibrutinib,IC50
8797,TEC_HUMAN,4810,ibrutinib,IC50
5266,TXK_HUMAN,4810,ibrutinib,IC50
13548,BLK_HUMAN,4810,ibrutinib,IC50
13506,BMX_HUMAN,5423,tirabrutinib hydrochloride,IC50
3238,DDR1_HUMAN,5412,pralsetinib,IC50
18195,NUAK2_HUMAN,5442,trilaciclib,Kd
11800,NEK10_HUMAN,5442,trilaciclib,Kd
5266,TXK_HUMAN,5471,mobocertinib,IC50
13548,BLK_HUMAN,5471,mobocertinib,IC50
737,GPR17_HUMAN,91,adenosine triphosphate,EC50
572,DRD4_HUMAN,191,amoxapine,Ki
16199,5HT6R_HUMAN,191,amoxapine,Ki
572,DRD4_HUMAN,228,apomorphine,Ki
14145,DRD5_HUMAN,228,apomorphine,Ki
16195,AA3R_HUMAN,255,atenolol,IC50
16195,AA3R_HUMAN,282,baclofen,IC50
15897,AGRG3_HUMAN,294,beclometasone dipropionate,EC50
16199,5HT6R_HUMAN,403,bromocriptine,Ki
18387,OPRX_HUMAN,434,buprenorphine,Ki
14145,DRD5_HUMAN,460,cabergoline,Ki
572,DRD4_HUMAN,460,cabergoline,Ki
16199,5HT6R_HUMAN,623,chlorprothixene,Ki
14145,DRD5_HUMAN,623,chlorprothixene,Ki
572,DRD4_HUMAN,670,clebopride,Ki
16195,AA3R_HUMAN,852,diazepam,IC50
333,CXCR1_HUMAN,865,diclofenac,IC50
813,GPR35_HUMAN,867,dicoumarol,Ki
16199,5HT6R_HUMAN,887,dihydroergocristine,Ki
16199,5HT6R_HUMAN,888,dihydroergotamine,Ki
15624,5HT1E_HUMAN,995,eletriptan,Ki
15294,5HT5A_HUMAN,1043,ergotamine,Ki
16199,5HT6R_HUMAN,1043,ergotamine,Ki
18008,GPER1_HUMAN,1059,estradiol cypionate,Ki
14145,DRD5_HUMAN,1211,flupentixol,Ki
17959,GRM3_HUMAN,1310,glutamic acid,Ki
19808,O51E2_HUMAN,1319,glycine,EC50
5494,HRH4_HUMAN,1375,histamine,Ki
16195,AA3R_HUMAN,1427,imipramine,IC50
16421,T2R14_HUMAN,1499,isoprenaline,EC50
8707,T2R46_HUMAN,1499,isoprenaline,EC50
8554,T2R38_HUMAN,1499,isoprenaline,EC50
8555,T2R39_HUMAN,1499,isoprenaline,EC50
8556,T2R40_HUMAN,1499,isoprenaline,EC50
8557,T2R41_HUMAN,1499,isoprenaline,EC50
8558,T2R43_HUMAN,1499,isoprenaline,EC50
16425,T2R31_HUMAN,1499,isoprenaline,EC50
8559,T2R45_HUMAN,1499,isoprenaline,EC50
16424,T2R30_HUMAN,1499,isoprenaline,EC50
16423,T2R19_HUMAN,1499,isoprenaline,EC50
8553,T2R20_HUMAN,1499,isoprenaline,EC50
8708,T2R50_HUMAN,1499,isoprenaline,EC50
16428,T2R60_HUMAN,1499,isoprenaline,EC50
16427,T2R42_HUMAN,1499,isoprenaline,EC50
16422,T2R16_HUMAN,1499,isoprenaline,EC50
8552,T2R13_HUMAN,1499,isoprenaline,EC50
8551,T2R10_HUMAN,1499,isoprenaline,EC50
16433,TA2R9_HUMAN,1499,isoprenaline,EC50
8565,TA2R8_HUMAN,1499,isoprenaline,EC50
8717,TA2R7_HUMAN,1499,isoprenaline,EC50
16431,TA2R5_HUMAN,1499,isoprenaline,EC50
