"id","protein_id","tissue","gender","tpm","tpm_rank","tpm_rank_bysex","tpm_level","tpm_level_bysex","tpm_f","tpm_m","log2foldchange","tau","tau_bysex","uberon_id","id","dtype","protein_id","nhprotein_id","name","did","evidence","zscore","conf","description","reference","drug_name","log2foldchange","pvalue","score","source","O2S","S2O","mondoid"
1648010,2647,Brain - Hypothalamus,F,2.900000,0.163,0.157,Low,Low,2.900000,3.504000,-0.208,0.837,0.838,UBERON:0001898,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648011,2647,Brain - Hypothalamus,M,3.504000,0.296,0.319,Medium,Medium,2.900000,3.504000,-0.208,0.837,0.824,UBERON:0001898,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648012,2647,Brain - Nucleus accumbens (basal ganglia),F,3.396000,0.255,0.235,Medium,Low,3.396000,3.057000,0.116,0.837,0.838,UBERON:0001882,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648013,2647,Brain - Nucleus accumbens (basal ganglia),M,3.057000,0.173,0.191,Low,Low,3.396000,3.057000,0.116,0.837,0.824,UBERON:0001882,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648014,2647,Brain - Putamen (basal ganglia),F,3.268000,0.214,0.196,Low,Low,3.268000,3.151000,0.040,0.837,0.838,UBERON:0001874,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648015,2647,Brain - Putamen (basal ganglia),M,3.151000,0.184,0.213,Low,Low,3.268000,3.151000,0.040,0.837,0.824,UBERON:0001874,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648016,2647,Brain - Spinal cord (cervical c-1),F,3.240000,0.204,0.176,Low,Low,3.240000,3.230000,0.003,0.837,0.838,UBERON:0006469,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648017,2647,Brain - Spinal cord (cervical c-1),M,3.230000,0.194,0.234,Low,Low,3.240000,3.230000,0.003,0.837,0.824,UBERON:0006469,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648018,2647,Brain - Substantia nigra,F,3.308000,0.235,0.216,Low,Low,3.308000,2.894000,0.146,0.837,0.838,UBERON:0002038,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648019,2647,Brain - Substantia nigra,M,2.894000,0.153,0.170,Low,Low,3.308000,2.894000,0.146,0.837,0.824,UBERON:0002038,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648020,2647,Breast - Mammary Tissue,F,9.683000,0.745,0.725,Medium,Medium,9.683000,6.669000,0.478,0.837,0.838,UBERON:0001911,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648021,2647,Breast - Mammary Tissue,M,6.669000,0.694,0.723,Medium,Medium,9.683000,6.669000,0.478,0.837,0.824,UBERON:0001911,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648022,2647,Cells - EBV-transformed lymphocytes,F,4.181000,0.429,0.412,Medium,Medium,4.181000,4.864000,-0.179,0.837,0.838,,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648023,2647,Cells - EBV-transformed lymphocytes,M,4.864000,0.551,0.617,Medium,Medium,4.181000,4.864000,-0.179,0.837,0.824,,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648024,2647,Cells - Transformed fibroblasts,F,1.426000,0.061,0.059,Low,Low,1.426000,1.535000,-0.063,0.837,0.838,,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648025,2647,Cells - Transformed fibroblasts,M,1.535000,0.082,0.106,Low,Low,1.426000,1.535000,-0.063,0.837,0.824,,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648026,2647,Cervix - Ectocervix,F,5.066000,0.592,0.549,Medium,Medium,,,,0.837,0.838,,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648027,2647,Cervix - Endocervix,F,5.074000,0.602,0.569,Medium,Medium,,,,0.837,0.838,,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648028,2647,Colon - Sigmoid,F,26.545000,0.959,0.961,High,High,26.545000,25.580000,0.051,0.837,0.838,UBERON:0001159,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648029,2647,Colon - Sigmoid,M,25.580000,0.939,0.957,High,High,26.545000,25.580000,0.051,0.837,0.824,UBERON:0001159,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648030,2647,Colon - Transverse,F,3.734000,0.327,0.314,Medium,Medium,3.734000,3.300000,0.139,0.837,0.838,UBERON:0001157,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648031,2647,Colon - Transverse,M,3.300000,0.224,0.255,Low,Medium,3.734000,3.300000,0.139,0.837,0.824,UBERON:0001157,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648032,2647,Esophagus - Gastroesophageal Junction,F,17.590000,0.857,0.863,High,High,17.590000,15.175000,0.201,0.837,0.838,UBERON:0007650,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648033,2647,Esophagus - Gastroesophageal Junction,M,15.175000,0.837,0.851,High,High,17.590000,15.175000,0.201,0.837,0.824,UBERON:0007650,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648034,2647,Esophagus - Mucosa,F,1.810000,0.092,0.078,Low,Low,1.810000,1.433000,0.208,0.837,0.838,UBERON:0002469,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648035,2647,Esophagus - Mucosa,M,1.433000,0.071,0.085,Low,Low,1.810000,1.433000,0.208,0.837,0.824,UBERON:0002469,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648036,2647,Esophagus - Muscularis,F,20.870000,0.898,0.902,High,High,20.870000,18.165000,0.190,0.837,0.838,UBERON:0004648,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648037,2647,Esophagus - Muscularis,M,18.165000,0.867,0.872,High,High,20.870000,18.165000,0.190,0.837,0.824,UBERON:0004648,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648038,2647,Fallopian Tube,F,15.050000,0.827,0.824,High,High,,,,0.837,0.838,UBERON:0003889,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648039,2647,Heart - Atrial Appendage,F,10.630000,0.776,0.765,High,High,10.630000,11.300000,-0.081,0.837,0.838,UBERON:0006618,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648040,2647,Heart - Atrial Appendage,M,11.300000,0.786,0.809,High,High,10.630000,11.300000,-0.081,0.837,0.824,UBERON:0006618,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648041,2647,Heart - Left Ventricle,F,12.460000,0.796,0.784,High,High,12.460000,8.349000,0.526,0.837,0.838,UBERON:0002084,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648042,2647,Heart - Left Ventricle,M,8.349000,0.735,0.766,Medium,High,12.460000,8.349000,0.526,0.837,0.824,UBERON:0002084,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648043,2647,Kidney - Cortex,F,2.276000,0.122,0.118,Low,Low,2.276000,1.260000,0.536,0.837,0.838,UBERON:0001225,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648044,2647,Kidney - Cortex,M,1.260000,0.051,0.064,Low,Low,2.276000,1.260000,0.536,0.837,0.824,UBERON:0001225,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648045,2647,Liver,F,5.260000,0.643,0.627,Medium,Medium,5.260000,4.302000,0.240,0.837,0.838,UBERON:0002107,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648046,2647,Liver,M,4.302000,0.459,0.468,Medium,Medium,5.260000,4.302000,0.240,0.837,0.824,UBERON:0002107,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648047,2647,Lung,F,3.894000,0.367,0.353,Medium,Medium,3.894000,3.704000,0.057,0.837,0.838,UBERON:0002048,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648048,2647,Lung,M,3.704000,0.316,0.340,Medium,Medium,3.894000,3.704000,0.057,0.837,0.824,UBERON:0002048,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648049,2647,Minor Salivary Gland,F,8.110000,0.714,0.686,Medium,Medium,8.110000,7.795000,0.051,0.837,0.838,UBERON:0001830,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648050,2647,Minor Salivary Gland,M,7.795000,0.704,0.745,Medium,Medium,8.110000,7.795000,0.051,0.837,0.824,UBERON:0001830,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648051,2647,Muscle - Skeletal,F,25.070000,0.918,0.922,High,High,25.070000,23.475000,0.091,0.837,0.838,UBERON:0001134,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648052,2647,Muscle - Skeletal,M,23.475000,0.908,0.915,High,High,25.070000,23.475000,0.091,0.837,0.824,UBERON:0001134,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648053,2647,Nerve - Tibial,F,48.340000,1.000,1.000,High,High,48.340000,41.040000,0.231,0.837,0.838,UBERON:0001323,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648054,2647,Nerve - Tibial,M,41.040000,0.990,1.000,High,High,48.340000,41.040000,0.231,0.837,0.824,UBERON:0001323,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648055,2647,Ovary,F,8.146000,0.724,0.706,Medium,Medium,,,,0.837,0.838,UBERON:0000992,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648056,2647,Pancreas,F,5.516000,0.663,0.667,Medium,Medium,5.516000,5.103000,0.094,0.837,0.838,UBERON:0001264,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648057,2647,Pancreas,M,5.103000,0.612,0.660,Medium,Medium,5.516000,5.103000,0.094,0.837,0.824,UBERON:0001264,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648058,2647,Pituitary,F,2.442000,0.143,0.137,Low,Low,2.442000,2.374000,0.029,0.837,0.838,UBERON:0000007,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648059,2647,Pituitary,M,2.374000,0.133,0.149,Low,Low,2.442000,2.374000,0.029,0.837,0.824,UBERON:0000007,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648060,2647,Prostate,M,6.482000,0.684,0.702,Medium,Medium,,,,0.837,0.824,UBERON:0002367,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648061,2647,Skin - Not Sun Exposed (Suprapubic),F,5.037000,0.582,0.529,Medium,Medium,5.037000,4.970000,0.016,0.837,0.838,UBERON:0002097,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648062,2647,Skin - Not Sun Exposed (Suprapubic),M,4.970000,0.571,0.638,Medium,Medium,5.037000,4.970000,0.016,0.837,0.824,UBERON:0002097,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648063,2647,Skin - Sun Exposed (Lower leg),F,4.770000,0.531,0.490,Medium,Medium,4.770000,4.814000,-0.011,0.837,0.838,UBERON:002097,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648064,2647,Skin - Sun Exposed (Lower leg),M,4.814000,0.541,0.596,Medium,Medium,4.770000,4.814000,-0.011,0.837,0.824,UBERON:002097,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648065,2647,Small Intestine - Terminal Ileum,F,1.924000,0.102,0.098,Low,Low,1.924000,2.168000,-0.116,0.837,0.838,UBERON:0002116,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648066,2647,Small Intestine - Terminal Ileum,M,2.168000,0.112,0.128,Low,Low,1.924000,2.168000,-0.116,0.837,0.824,UBERON:0002116,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648067,2647,Spleen,F,0.554000,0.041,0.039,Low,Low,0.554000,0.444000,0.106,0.837,0.838,UBERON:0002106,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648068,2647,Spleen,M,0.444000,0.031,0.043,Low,Low,0.554000,0.444000,0.106,0.837,0.824,UBERON:0002106,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648069,2647,Stomach,F,3.947000,0.378,0.373,Medium,Medium,3.947000,4.103000,-0.045,0.837,0.838,UBERON:0000945,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648070,2647,Stomach,M,4.103000,0.398,0.426,Medium,Medium,3.947000,4.103000,-0.045,0.837,0.824,UBERON:0000945,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648071,2647,Testis,M,3.325000,0.245,0.277,Low,Medium,,,,0.837,0.824,UBERON:0000473,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648072,2647,Thyroid,F,4.691000,0.520,0.471,Medium,Medium,4.691000,4.682000,0.002,0.837,0.838,UBERON:0002046,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648073,2647,Thyroid,M,4.682000,0.510,0.574,Medium,Medium,4.691000,4.682000,0.002,0.837,0.824,UBERON:0002046,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648074,2647,Uterus,F,16.110000,0.847,0.843,High,High,,,,0.837,0.838,UBERON:0000995,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648075,2647,Vagina,F,3.502000,0.286,0.275,Medium,Medium,,,,0.837,0.838,UBERON:0000996,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648076,2647,Whole Blood,F,0.042000,0.020,0.020,Low,Low,0.042000,0.037000,0.007,0.837,0.838,UBERON:0000178,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1648077,2647,Whole Blood,M,0.037000,0.010,0.021,Low,Low,0.042000,0.037000,0.007,0.837,0.824,UBERON:0000178,398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
197,224,Adipose - Subcutaneous,F,53.980000,0.673,0.647,Medium,Medium,53.980000,54.710000,-0.019,0.550,0.546,UBERON:0002190,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
198,224,Adipose - Subcutaneous,M,54.710000,0.724,0.787,Medium,High,53.980000,54.710000,-0.019,0.550,0.532,UBERON:0002190,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
199,224,Adipose - Visceral (Omentum),F,53.685000,0.653,0.608,Medium,Medium,53.685000,51.980000,0.046,0.550,0.546,UBERON:0014454,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
200,224,Adipose - Visceral (Omentum),M,51.980000,0.633,0.681,Medium,Medium,53.685000,51.980000,0.046,0.550,0.532,UBERON:0014454,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
201,224,Adrenal Gland,F,56.340000,0.745,0.706,Medium,Medium,56.340000,54.210000,0.055,0.550,0.546,UBERON:0002369,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
202,224,Adrenal Gland,M,54.210000,0.704,0.745,Medium,Medium,56.340000,54.210000,0.055,0.550,0.532,UBERON:0002369,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
203,224,Artery - Aorta,F,63.920000,0.929,0.922,High,High,63.920000,63.720000,0.004,0.550,0.546,UBERON:0000947,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
204,224,Artery - Aorta,M,63.720000,0.918,0.936,High,High,63.920000,63.720000,0.004,0.550,0.532,UBERON:0000947,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
205,224,Artery - Coronary,F,58.330000,0.816,0.784,High,High,58.330000,57.760000,0.014,0.550,0.546,UBERON:0001621,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
206,224,Artery - Coronary,M,57.760000,0.776,0.851,High,High,58.330000,57.760000,0.014,0.550,0.532,UBERON:0001621,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
207,224,Artery - Tibial,F,62.980000,0.898,0.882,High,High,62.980000,62.230000,0.017,0.550,0.546,UBERON:0007610,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
208,224,Artery - Tibial,M,62.230000,0.867,0.915,High,High,62.980000,62.230000,0.017,0.550,0.532,UBERON:0007610,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
209,224,Bladder,F,54.045000,0.684,0.667,Medium,Medium,54.045000,57.735000,-0.094,0.550,0.546,,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
210,224,Bladder,M,57.735000,0.765,0.830,High,High,54.045000,57.735000,-0.094,0.550,0.532,,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
211,224,Brain - Amygdala,F,17.710000,0.041,0.059,Low,Low,17.710000,19.990000,-0.166,0.550,0.546,UBERON:0001876,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
212,224,Brain - Amygdala,M,19.990000,0.092,0.085,Low,Low,17.710000,19.990000,-0.166,0.550,0.532,UBERON:0001876,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
213,224,Brain - Anterior cingulate cortex (BA24),F,21.785000,0.163,0.157,Low,Low,21.785000,20.460000,0.086,0.550,0.546,UBERON:0009835,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
214,224,Brain - Anterior cingulate cortex (BA24),M,20.460000,0.122,0.128,Low,Low,21.785000,20.460000,0.086,0.550,0.532,UBERON:0009835,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
215,224,Brain - Caudate (basal ganglia),F,19.320000,0.082,0.098,Low,Low,19.320000,20.605000,-0.088,0.550,0.546,UBERON:0002420,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
216,224,Brain - Caudate (basal ganglia),M,20.605000,0.133,0.149,Low,Low,19.320000,20.605000,-0.088,0.550,0.532,UBERON:0002420,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
217,224,Brain - Cerebellar Hemisphere,F,39.890000,0.398,0.392,Medium,Medium,39.890000,43.720000,-0.129,0.550,0.546,UBERON:0002245,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
218,224,Brain - Cerebellar Hemisphere,M,43.720000,0.469,0.489,Medium,Medium,39.890000,43.720000,-0.129,0.550,0.532,UBERON:0002245,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
219,224,Brain - Cerebellum,F,34.585000,0.347,0.333,Medium,Medium,34.585000,36.165000,-0.063,0.550,0.546,UBERON:0002037,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
220,224,Brain - Cerebellum,M,36.165000,0.357,0.383,Medium,Medium,34.585000,36.165000,-0.063,0.550,0.532,UBERON:0002037,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
221,224,Brain - Cortex,F,27.170000,0.214,0.196,Low,Low,27.170000,25.375000,0.095,0.550,0.546,UBERON:0000956,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
222,224,Brain - Cortex,M,25.375000,0.184,0.191,Low,Low,27.170000,25.375000,0.095,0.550,0.532,UBERON:0000956,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
223,224,Brain - Frontal Cortex (BA9),F,32.260000,0.316,0.314,Medium,Medium,32.260000,32.810000,-0.024,0.550,0.546,UBERON:0001870,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
224,224,Brain - Frontal Cortex (BA9),M,32.810000,0.327,0.340,Medium,Medium,32.260000,32.810000,-0.024,0.550,0.532,UBERON:0001870,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
225,224,Brain - Hippocampus,F,18.505000,0.061,0.078,Low,Low,18.505000,20.410000,-0.134,0.550,0.546,UBERON:0022430,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
226,224,Brain - Hippocampus,M,20.410000,0.112,0.106,Low,Low,18.505000,20.410000,-0.134,0.550,0.532,UBERON:0022430,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
227,224,Brain - Hypothalamus,F,23.945000,0.173,0.176,Low,Low,23.945000,25.615000,-0.093,0.550,0.546,UBERON:0001898,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
228,224,Brain - Hypothalamus,M,25.615000,0.194,0.213,Low,Low,23.945000,25.615000,-0.093,0.550,0.532,UBERON:0001898,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
229,224,Brain - Nucleus accumbens (basal ganglia),F,21.505000,0.153,0.137,Low,Low,21.505000,21.310000,0.013,0.550,0.546,UBERON:0001882,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
230,224,Brain - Nucleus accumbens (basal ganglia),M,21.310000,0.143,0.170,Low,Low,21.505000,21.310000,0.013,0.550,0.532,UBERON:0001882,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
231,224,Brain - Putamen (basal ganglia),F,15.120000,0.031,0.039,Low,Low,15.120000,17.860000,-0.226,0.550,0.546,UBERON:0001874,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
232,224,Brain - Putamen (basal ganglia),M,17.860000,0.051,0.043,Low,Low,15.120000,17.860000,-0.226,0.550,0.532,UBERON:0001874,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
233,224,Brain - Spinal cord (cervical c-1),F,27.370000,0.224,0.216,Low,Low,27.370000,30.170000,-0.136,0.550,0.546,UBERON:0006469,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
234,224,Brain - Spinal cord (cervical c-1),M,30.170000,0.286,0.298,Medium,Medium,27.370000,30.170000,-0.136,0.550,0.532,UBERON:0006469,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
235,224,Brain - Substantia nigra,F,20.350000,0.102,0.118,Low,Low,20.350000,18.900000,0.101,0.550,0.546,UBERON:0002038,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
236,224,Brain - Substantia nigra,M,18.900000,0.071,0.064,Low,Low,20.350000,18.900000,0.101,0.550,0.532,UBERON:0002038,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
237,224,Breast - Mammary Tissue,F,58.150000,0.806,0.765,High,High,58.150000,54.315000,0.097,0.550,0.546,UBERON:0001911,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
238,224,Breast - Mammary Tissue,M,54.315000,0.714,0.766,Medium,High,58.150000,54.315000,0.097,0.550,0.532,UBERON:0001911,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
239,224,Cells - EBV-transformed lymphocytes,F,97.370000,1.000,1.000,High,High,97.370000,90.695000,0.101,0.550,0.546,,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
