"protein_id","protein_name","drug_id","drug_name","act_type","act_value"
15543,"5HT2A_HUMAN",4137,paliperidone,Ki,8.95860767
15379,ACM2_HUMAN,81,aclatonium,,
15353,ACM4_HUMAN,81,aclatonium,,
15312,ACM5_HUMAN,81,aclatonium,,
15806,ACM1_HUMAN,81,aclatonium,,
15325,ACM3_HUMAN,81,aclatonium,,
767,ESR1_HUMAN,4857,estrone sulphate,,
1652,ESR2_HUMAN,4857,estrone sulphate,,
14141,COMT_HUMAN,1180,flopropione,,
16701,THRB_HUMAN,2990,desirudin,Ki,12.70000000
570,DRD2_HUMAN,179,amisulpride,Ki,8.55280000
14143,DRD3_HUMAN,179,amisulpride,Ki,8.49460000
13458,CALM1_HUMAN,231,aprindine,ID50,4.74470000
2180,CALM2_HUMAN,231,aprindine,ID50,4.74470000
13408,CALM3_HUMAN,231,aprindine,ID50,4.74470000
984,EPOR_HUMAN,4995,epoetin alfa,IC50,11.15000000
9014,TPOR_HUMAN,4996,romiplostim,,
1184,GCR_HUMAN,4451,prednisolone sodium phosphate,,
767,ESR1_HUMAN,4308,lasofoxifene,IC50,8.89000000
1652,ESR2_HUMAN,4308,lasofoxifene,IC50,8.74000000
18061,INSR_HUMAN,5002,insulin lispro,,
18529,OPRM_HUMAN,5001,eluxadoline,Ki,8.76955128
18385,OPRD_HUMAN,5001,eluxadoline,Ki,8.88605690
18061,INSR_HUMAN,5003,insulin human,,
10795,PCSK9_HUMAN,5000,evolocumab,Kd,9.72000000
6354,GASR_HUMAN,2281,proglumide,,
10392,PD2R_HUMAN,4326,laropiprant,Kd,10.52000000
9052,TRPA1_HUMAN,861,phenazone,IC50,3.08092189
9052,TRPA1_HUMAN,2309,propyphenazone,IC50,4.48148584
9052,TRPA1_HUMAN,4659,metamizole,IC50,4.04095840
7612,TRPV1_HUMAN,4342,zucapsaicin,EC50,7.71000004
13904,ATP4A_HUMAN,3525,revaprazan,,
13905,ATP4B_HUMAN,3525,revaprazan,,
10515,PDE5A_HUMAN,5005,mirodenafil,IC50,9.46852112
16041,ALDR_HUMAN,2704,tolrestat,IC50,8.50860000
12096,LYAG_HUMAN,2845,voglibose,IC50,7.15000000
14151,V2R_HUMAN,817,desmopressin,Ki,8.30000000
6022,HRH3_HUMAN,346,betahistine,EC50,9.52287865
3074,CRFR1_HUMAN,4858,corticorelin,Kd,8.48148632
20357,MTOR_HUMAN,4778,ridaforolimus,IC50,9.69896984
19114,NK1R_HUMAN,4401,casopitant,Ki,9.90000000
19290,KCNQ3_HUMAN,4336,amifampridine,,
17648,KCNQ2_HUMAN,4336,amifampridine,,
17668,KCNH1_HUMAN,4336,amifampridine,,
19235,KCNA2_HUMAN,4336,amifampridine,,
7028,KCNA6_HUMAN,4336,amifampridine,,
19231,KCNA3_HUMAN,4336,amifampridine,,
19232,KCNA4_HUMAN,4336,amifampridine,,
19284,KCNA5_HUMAN,4336,amifampridine,,
7034,KCNC1_HUMAN,4336,amifampridine,,
17677,KCNQ1_HUMAN,4336,amifampridine,,
7035,KCNQ4_HUMAN,4336,amifampridine,,
19291,KCNC4_HUMAN,4336,amifampridine,,
19288,KCNA1_HUMAN,4336,amifampridine,,
17974,KCNH2_HUMAN,4336,amifampridine,,
19237,KCNC3_HUMAN,4336,amifampridine,,
19287,KCNB1_HUMAN,4336,amifampridine,,
19209,KCA10_HUMAN,4336,amifampridine,,
19297,KCNV1_HUMAN,4336,amifampridine,,
17754,KCNH5_HUMAN,4336,amifampridine,,
17734,KCNG3_HUMAN,4336,amifampridine,,
17735,KCNG4_HUMAN,4336,amifampridine,,
19298,KCNV2_HUMAN,4336,amifampridine,,
19289,KCNB2_HUMAN,4336,amifampridine,,
7038,KCNS1_HUMAN,4336,amifampridine,,
17597,KCNH8_HUMAN,4336,amifampridine,,
19236,KCNC2_HUMAN,4336,amifampridine,,
7029,KCNA7_HUMAN,4336,amifampridine,,
19295,KCNS3_HUMAN,4336,amifampridine,,
17673,KCNH6_HUMAN,4336,amifampridine,,
17973,KCNF1_HUMAN,4336,amifampridine,,
7036,KCNQ5_HUMAN,4336,amifampridine,,
17535,KCNH7_HUMAN,4336,amifampridine,,
19292,KCND1_HUMAN,4336,amifampridine,,
19293,KCND2_HUMAN,4336,amifampridine,,
17530,KCNG1_HUMAN,4336,amifampridine,,
17751,KCNG2_HUMAN,4336,amifampridine,,
17729,KCND3_HUMAN,4336,amifampridine,,
17641,KCNH3_HUMAN,4336,amifampridine,,
19238,KCNS2_HUMAN,4336,amifampridine,,
17534,KCNH4_HUMAN,4336,amifampridine,,
984,EPOR_HUMAN,4234,peginesatide,IC50,10.43000000
8775,TBB5_HUMAN,4153,cabazitaxel,,
4178,TBB1_HUMAN,4153,cabazitaxel,,
8835,TBB2A_HUMAN,4153,cabazitaxel,,
8602,TBB2B_HUMAN,4153,cabazitaxel,,
8545,TBB3_HUMAN,4153,cabazitaxel,,
8773,TBB4A_HUMAN,4153,cabazitaxel,,
16750,TBB4B_HUMAN,4153,cabazitaxel,,
8867,TBB6_HUMAN,4153,cabazitaxel,,
8860,TBB8_HUMAN,4153,cabazitaxel,,
5055,SSR2_HUMAN,2997,somatostatin,Ki,10.46000000
5056,SSR3_HUMAN,2997,somatostatin,Ki,10.00000000
5060,SSR5_HUMAN,2997,somatostatin,Ki,9.85000000
5057,SSR4_HUMAN,2997,somatostatin,Ki,9.23000000
4993,SSR1_HUMAN,2997,somatostatin,Ki,9.54000000
18310,P2Y12_HUMAN,5006,cangrelor,IC50,8.62708759
984,EPOR_HUMAN,5007,epoetin theta,,
13147,C11B1_HUMAN,1791,metyrapone,IC50,7.84000000
6721,HRH1_HUMAN,2150,phenyltoloxamine,,
6971,ITB3_HUMAN,1040,eptifibatide,IC50,6.24412537
6885,ITA2B_HUMAN,1040,eptifibatide,IC50,6.24412537
6971,ITB3_HUMAN,2680,tirofiban,IC50,7.95860720
6885,ITA2B_HUMAN,2680,tirofiban,IC50,7.95860720
8087,SMO_HUMAN,5008,sonidegib,Ki,8.22184849
8566,TAAR1_HUMAN,2784,tyramine,EC50,7.16000000
6956,IGF1R_HUMAN,5009,mecasermin,IC50,8.30980396
678,CFTR_HUMAN,5010,lumacaftor,EC50,6.45593214
5719,IL2RA_HUMAN,5011,aldesleukin,,
5685,IL2RB_HUMAN,5011,aldesleukin,,
6961,IL2RG_HUMAN,5011,aldesleukin,,
3105,CRBN_HUMAN,2616,thalidomide,EC50,6.39297390
3105,CRBN_HUMAN,3317,lenalidomide,EC50,6.52739000
3105,CRBN_HUMAN,4746,pomalidomide,EC50,6.57708216
10956,NEP_HUMAN,5012,sacubitril,IC50,8.22000000
15970,AOFB_HUMAN,1480,iproniazid,IC50,5.12000000
16037,AOFA_HUMAN,1480,iproniazid,IC50,5.18000000
696,DPP4_HUMAN,5013,trelagliptin,IC50,8.39793968
5814,FPPS_HUMAN,1431,incadronic acid,IC50,7.52287865
570,DRD2_HUMAN,5014,brexpiprazole,Ki,9.52287865
16194,"5HT1A_HUMAN",5014,brexpiprazole,Ki,9.92081833
15543,"5HT2A_HUMAN",5014,brexpiprazole,Ki,9.32790184
6345,GHR_HUMAN,5015,pegvisomant,,
570,DRD2_HUMAN,2202,piribedil,Ki,6.90000000
6346,GHSR_HUMAN,2232,pralmorelin,,
16701,THRB_HUMAN,2852,ximelagatran,Ki,6.43180000
15848,ADA2A_HUMAN,1343,guanfacine,EC50,7.16420000
5477,IL1R1_HUMAN,5017,anakinra,Kd,7.82000017
19399,IL1AP_HUMAN,5017,anakinra,Kd,7.82000017
10795,PCSK9_HUMAN,5016,alirocumab,Kd,9.42000000
15871,ADRB1_HUMAN,569,celiprolol,Ki,8.10000000
6097,HRH2_HUMAN,4002,niperotidine,,
18529,OPRM_HUMAN,4832,naloxegol,,
8566,TAAR1_HUMAN,1394,hydroxyamfetamine,EC50,5.52870846
8566,TAAR1_HUMAN,4641,levmetamfetamine,EC50,5.48000000
15871,ADRB1_HUMAN,2303,propranolol,Ki,8.71000000
15277,ADRB2_HUMAN,2303,propranolol,Ki,8.25000000
13532,CP19A_HUMAN,1126,fadrozole,Ki,10.30000000
570,DRD2_HUMAN,2105,pergolide,EC50,8.30000000
569,DRD1_HUMAN,2105,pergolide,Ki,6.46999979
16037,AOFA_HUMAN,2702,toloxatone,Ki,5.82000000
16194,"5HT1A_HUMAN",5022,flibanserin,Ki,9.00000000
15543,"5HT2A_HUMAN",5022,flibanserin,Ki,7.30980396
569,DRD1_HUMAN,1567,levodopa,,
570,DRD2_HUMAN,1567,levodopa,,
19285,KCMA1_HUMAN,626,chlorzoxazone,EC50,4.52287865
15544,AA2AR_HUMAN,4882,istradefylline,Ki,8.66000000
6756,I11RA_HUMAN,5026,oprelvekin,,
19323,IL6RB_HUMAN,5026,oprelvekin,,
10808,PGH2_HUMAN,43,aceclofenac,,
19114,NK1R_HUMAN,5027,rolapitant,Ki,9.18045616
139,CSF2R_HUMAN,5025,sargramostim,Kd,8.30103016
5688,IL3RB_HUMAN,5025,sargramostim,Kd,8.30103016
2316,CCR4_HUMAN,5031,mogamulizumab,,
570,DRD2_HUMAN,5037,cariprazine,Ki,9.31000042
16194,"5HT1A_HUMAN",5037,cariprazine,Ki,8.59000015
15543,"5HT2A_HUMAN",5037,cariprazine,Ki,7.73000002
6345,GHR_HUMAN,5042,somatrem,,
5427,TYPH_HUMAN,4893,tipiracil,IC50,7.69896984
10142,PLMN_HUMAN,5044,reteplase,,
16037,AOFA_HUMAN,2206,pirlindole,Ki,7.40893555
18844,PPARA_HUMAN,5047,saroglitazar,EC50,9.18708706
19023,PPARG_HUMAN,5047,saroglitazar,EC50,8.52287865
6022,HRH3_HUMAN,5048,pitolisant,Ki,9.79588032
14169,VKOR1_HUMAN,48,acenocoumarol,IC50,6.11350918
16194,"5HT1A_HUMAN",242,aripiprazole,Ki,8.15000000
570,DRD2_HUMAN,5052,aripiprazole lauroxil,Ki,9.46852112
16194,"5HT1A_HUMAN",5052,aripiprazole lauroxil,Ki,8.76955128
15543,"5HT2A_HUMAN",5052,aripiprazole lauroxil,Ki,8.46852112
18386,OPRK_HUMAN,4673,nalfurafine,Ki,9.64000000
19797,MP2K1_HUMAN,5046,cobimetinib,IC50,9.04575729
6721,HRH1_HUMAN,999,emedastine,Ki,8.88605690
696,DPP4_HUMAN,5054,omarigliptin,Ki,9.09691048
18061,INSR_HUMAN,5057,insulin glulisine,,
14151,V2R_HUMAN,4004,mozavaptan,Ki,8.03000000
570,DRD2_HUMAN,2435,sertindole,Ki,9.35000000
15543,"5HT2A_HUMAN",2435,sertindole,Ki,9.22000000
16165,"5HT2C_HUMAN",2435,sertindole,Ki,9.70000000
10538,PDE3B_HUMAN,2171,pimobendan,IC50,6.38999987
10461,PDE3A_HUMAN,2171,pimobendan,IC50,6.38999987
4788,ROCK1_HUMAN,1132,fasudil,Ki,7.00000000
4439,ROCK2_HUMAN,1132,fasudil,Kd,7.11000000
9014,TPOR_HUMAN,5059,lusutrombopag,EC50,7.07572071
5565,IL5_HUMAN,5061,mepolizumab,Kd,10.00000000
16197,"5HT3A_HUMAN",2357,ramosetron,Ki,10.22000000
16197,"5HT3A_HUMAN",267,azasetron,Ki,9.26760578
16197,"5HT3A_HUMAN",1438,indisetron,Ki,8.73992825
16197,"5HT3A_HUMAN",3931,dolasetron,Ki,7.69831896
1639,EGFR_HUMAN,5062,osimertinib,IC50,7.82390881
18844,PPARA_HUMAN,658,ciprofibrate,EC50,6.05000000
10142,PLMN_HUMAN,5066,tenecteplase,,
3548,PSB5_HUMAN,5067,ixazomib,IC50,8.46852112
3980,SV2A_HUMAN,1563,levetiracetam,Ki,6.09999990
3980,SV2A_HUMAN,5068,brivaracetam,Ki,7.09999990
1853,CD38_HUMAN,5063,daratumumab,Kd,8.22000000
1639,EGFR_HUMAN,5071,necitumumab,Kd,9.49000000
6721,HRH1_HUMAN,977,ebastine,Ki,8.00000000
6721,HRH1_HUMAN,2437,setastine,,
6721,HRH1_HUMAN,1824,mizolastine,Ki,8.84000000
6721,HRH1_HUMAN,3579,talastine,,
6721,HRH1_HUMAN,1852,moxastine,,
15970,AOFB_HUMAN,2131,pheniprazine,,
16037,AOFA_HUMAN,2131,pheniprazine,,
15970,AOFB_HUMAN,4865,mebanazine,,
16037,AOFA_HUMAN,4865,mebanazine,,
13062,CAC1G_HUMAN,1200,flunarizine,Kd,6.28000000
2223,CAC1H_HUMAN,1200,flunarizine,Kd,5.44000000
13063,CAC1I_HUMAN,1200,flunarizine,Kd,6.08000000
16555,TRFR_HUMAN,2560,taltirelin,Ki,6.50000000
8074,SLAF7_HUMAN,5072,elotuzumab,Kd,8.05000000
14412,TRPM8_HUMAN,934,levomenthol,EC50,4.60000000
15379,ACM2_HUMAN,1273,gallamine,Ki,6.14813040
15575,ABCC9_HUMAN,1814,minoxidil,,
19228,KCJ11_HUMAN,1814,minoxidil,,
15345,ACHA_HUMAN,3520,rapacuronium,,
15307,ACHG_HUMAN,3520,rapacuronium,,
15678,ACHB_HUMAN,3520,rapacuronium,,
15596,ACHE_HUMAN,3520,rapacuronium,,
15266,ACHD_HUMAN,3520,rapacuronium,,
6116,HCAR2_HUMAN,76,acipimox,EC50,5.60000000
6116,HCAR2_HUMAN,2835,nicotinic acid,Ki,7.30000000
12132,LIPG_HUMAN,1996,orlistat,,
11964,LIPP_HUMAN,1996,orlistat,IC50,8.90000000
3437,RET_HUMAN,4937,alectinib,IC50,8.31875896
15882,ALK_HUMAN,4937,alectinib,IC50,8.72124672
10750,PI2R_HUMAN,5077,selexipag,Ki,7.69896984
4116,S22AC_HUMAN,5075,lesinurad,IC50,5.13667727
13073,CAC1C_HUMAN,6,(S)-nitrendipine,,
13223,CAC1D_HUMAN,992,efonidipine,,
13073,CAC1C_HUMAN,992,efonidipine,,
13223,CAC1D_HUMAN,1532,lacidipine,,
13073,CAC1C_HUMAN,1532,lacidipine,,
13073,CAC1C_HUMAN,1922,nifedipine,Kd,9.40000000
13073,CAC1C_HUMAN,1947,nitrendipine,Ki,9.60000000
13223,CAC1D_HUMAN,3880,benidipine,IC50,5.31000000
13073,CAC1C_HUMAN,3880,benidipine,IC50,5.31000000
15898,AGTR1_HUMAN,3839,tasosartan,IC50,7.49000000
15580,ACE_HUMAN,1424,imidapril,IC50,5.00000000
19023,PPARG_HUMAN,5078,lobeglitazone,EC50,7.74472761
20099,NISCH_HUMAN,1856,moxonidine,Ki,8.38000000
11754,MCR_HUMAN,478,canrenone,IC50,6.52287865
8363,SCN5A_HUMAN,323,benzocaine,ED50,3.49484992
8481,SCN1A_HUMAN,323,benzocaine,,
4110,SCN2A_HUMAN,323,benzocaine,,
8369,SCN3A_HUMAN,323,benzocaine,,
8479,SCN4A_HUMAN,323,benzocaine,,
8483,SCN8A_HUMAN,323,benzocaine,,
8459,SCN9A_HUMAN,323,benzocaine,,
8255,SCNBA_HUMAN,323,benzocaine,,
8364,SCNAA_HUMAN,323,benzocaine,,
8214,SCN7A_HUMAN,323,benzocaine,,
6721,HRH1_HUMAN,2014,oxatomide,Ki,7.69900000
9980,PRGR_HUMAN,871,dienogest,,
6721,HRH1_HUMAN,50,aceprometazine,,
18664,OXYR_HUMAN,495,carbetocin,Ki,8.14874172
15848,ADA2A_HUMAN,1593,lofexidine,Ki,8.36000000
15871,ADRB1_HUMAN,806,denopamine,Ki,5.80000000
13532,CP19A_HUMAN,3651,vorozole,IC50,8.86000000
767,ESR1_HUMAN,4855,conjugated estrogens,,
1652,ESR2_HUMAN,4855,conjugated estrogens,,
13904,ATP4A_HUMAN,4867,dexrabeprazole,,
13905,ATP4B_HUMAN,4867,dexrabeprazole,,
13904,ATP4A_HUMAN,3961,ilaprazole,,
13905,ATP4B_HUMAN,3961,ilaprazole,,
13223,CAC1D_HUMAN,642,cilnidipine,,
13073,CAC1C_HUMAN,642,cilnidipine,,
13223,CAC1D_HUMAN,837,dexniguldipine,,
13073,CAC1C_HUMAN,837,dexniguldipine,,
13223,CAC1D_HUMAN,1631,manidipine,,
13073,CAC1C_HUMAN,1631,manidipine,,
13223,CAC1D_HUMAN,1934,nilvadipine,,
13073,CAC1C_HUMAN,1934,nilvadipine,,
18794,NOD2_HUMAN,2960,mifamurtide,,
13223,CAC1D_HUMAN,4099,levamlodipine,,
13073,CAC1C_HUMAN,4099,levamlodipine,,
13223,CAC1D_HUMAN,4157,lercanidipine,,
13073,CAC1C_HUMAN,4157,lercanidipine,,
5334,V1AR_HUMAN,4910,felypressin,,
17769,KIT_HUMAN,4715,cabozantinib,IC50,8.33724213
6304,FLT3_HUMAN,4715,cabozantinib,IC50,7.94692135
3437,RET_HUMAN,4715,cabozantinib,IC50,8.28399658
15140,VGFR2_HUMAN,4715,cabozantinib,IC50,10.45593166
9089,TIE2_HUMAN,4715,cabozantinib,IC50,7.84466410
6933,MET_HUMAN,4715,cabozantinib,IC50,8.88605690
1278,DPOLA_HUMAN,1189,fludarabine phosphate,,
16041,ALDR_HUMAN,1021,epalrestat,IC50,7.67780000
10558,PERT_HUMAN,497,carbimazole,,
10808,PGH2_HUMAN,1145,fenbufen,,
10479,PGH1_HUMAN,1145,fenbufen,,
10808,PGH2_HUMAN,1178,floctafenine,IC50,5.95860720
10479,PGH1_HUMAN,1178,floctafenine,IC50,6.26760626
5719,IL2RA_HUMAN,5087,denileukin diftitox,,
5685,IL2RB_HUMAN,5087,denileukin diftitox,,
6961,IL2RG_HUMAN,5087,denileukin diftitox,,
2927,CD2_HUMAN,5088,alefacept,,
2935,CD80_HUMAN,5089,abatacept,Kd,7.92000000
2328,CD86_HUMAN,5089,abatacept,Kd,7.92000000
16218,"5HT2B_HUMAN",1588,lisuride,Ki,8.48945499
2935,CD80_HUMAN,5091,belatacept,,
2328,CD86_HUMAN,5091,belatacept,,
5687,IL17_HUMAN,5083,ixekizumab,,
5565,IL5_HUMAN,5093,reslizumab,Kd,10.09151459
5567,IL1B_HUMAN,5105,rilonacept,Kd,12.30103016
10142,PLMN_HUMAN,5109,urokinase,,
13600,BCL2_HUMAN,5133,venetoclax,Ki,11.00000000
17891,INAR1_HUMAN,5137,peginterferon beta-1a,,
17416,INAR2_HUMAN,5137,peginterferon beta-1a,,
17891,INAR1_HUMAN,5139,interferon beta-1a,,
17416,INAR2_HUMAN,5139,interferon beta-1a,,
17891,INAR1_HUMAN,5140,interferon beta-1b,,
17416,INAR2_HUMAN,5140,interferon beta-1b,,
10142,PLMN_HUMAN,5141,alteplase,,
15543,"5HT2A_HUMAN",5142,pimavanserin,Ki,9.30000019
14141,COMT_HUMAN,5143,opicapone,Ki,9.00000000
10794,PD1L1_HUMAN,5151,atezolizumab,Kd,9.39000000
15543,"5HT2A_HUMAN",2601,terguride,Ki,8.30000000
16218,"5HT2B_HUMAN",2601,terguride,Ki,8.20000000
18529,OPRM_HUMAN,2663,tilidine,EC50,5.10000000
15785,AGAL_HUMAN,5110,migalastat,IC50,7.15000010
12860,NR1H4_HUMAN,5155,obeticholic acid,EC50,7.00436497
6097,HRH2_HUMAN,979,ebrotidine,,
18529,OPRM_HUMAN,2299,propiram,,
18529,OPRM_HUMAN,1706,meptazinol,EC50,8.06000000
984,EPOR_HUMAN,5157,darbepoetin alfa,,
17891,INAR1_HUMAN,5158,peginterferon alfa-2a,,
17416,INAR2_HUMAN,5158,peginterferon alfa-2a,,
984,EPOR_HUMAN,5160,epoetin beta,,
17891,INAR1_HUMAN,5164,peginterferon alfa-2b,,
17416,INAR2_HUMAN,5164,peginterferon alfa-2b,,
984,EPOR_HUMAN,5165,methoxy polyethylene glycol-epoetin beta,,
140,CSF3R_HUMAN,5167,lenograstim,,
984,EPOR_HUMAN,5170,epoetin zeta,,
17480,EDNRA_HUMAN,4337,ambrisentan,Ki,9.65000000
9048,TOP1_HUMAN,296,belotecan,IC50,6.56144190
19339,ITAL_HUMAN,5174,lifitegrast,IC50,8.04575729
6970,ITB2_HUMAN,5174,lifitegrast,IC50,8.04575729
16165,"5HT2C_HUMAN",4374,lorcaserin,Ki,7.88605642
18664,OXYR_HUMAN,3008,atosiban,Ki,7.96000000
10102,PGFRA_HUMAN,5183,olaratumab,Kd,10.40000000
5646,I17RA_HUMAN,5179,brodalumab,Kd,9.19999981
5648,I17RC_HUMAN,5179,brodalumab,Kd,9.19999981
13097,CASR_HUMAN,5181,etelcalcetide,EC50,4.60000000
10508,PARP3_HUMAN,5203,rucaparib,IC50,6.38999987
10778,PARP2_HUMAN,5203,rucaparib,IC50,7.55000019
10776,PARP1_HUMAN,5203,rucaparib,IC50,8.50000000
10540,PDE4A_HUMAN,5201,crisaborole,IC50,6.30980396
10541,PDE4B_HUMAN,5201,crisaborole,IC50,6.30980396
10463,PDE4C_HUMAN,5201,crisaborole,IC50,6.30980396
10402,PDE4D_HUMAN,5201,crisaborole,IC50,6.30980396
1639,EGFR_HUMAN,5209,icotinib,IC50,8.69896984
1639,EGFR_HUMAN,5210,olmutinib,IC50,8.03621197
5998,GUC2C_HUMAN,5208,plecanatide,EC50,6.72124624
574,CP3A4_HUMAN,4299,cobicistat,Ki,6.02733421
3096,CP3A5_HUMAN,4299,cobicistat,Ki,6.02733421
404,CP3A7_HUMAN,4299,cobicistat,Ki,6.02733421
2807,CP343_HUMAN,4299,cobicistat,Ki,6.02733421
15608,ABL1_HUMAN,5188,radotinib,IC50,7.51427841
15140,VGFR2_HUMAN,5211,apatinib,IC50,9.00000000
7665,TPH1_HUMAN,5214,telotristat ethyl,IC50,7.79587984
15871,ADRB1_HUMAN,389,bopindolol,Ki,9.51000000
15277,ADRB2_HUMAN,389,bopindolol,Ki,9.65000000
569,DRD1_HUMAN,2877,zuclopenthixol,,
570,DRD2_HUMAN,2877,zuclopenthixol,,
12748,JAK1_HUMAN,5202,baricitinib,IC50,8.22914791
19360,JAK2_HUMAN,5202,baricitinib,IC50,8.24412537
17952,GRIA1_HUMAN,1523,ketamine,,
17704,GRIA2_HUMAN,1523,ketamine,,
17705,GRIA3_HUMAN,1523,ketamine,,
17449,GRIA4_HUMAN,1523,ketamine,,
14044,CDK6_HUMAN,5218,ribociclib,IC50,7.40893555
2380,CDK4_HUMAN,5218,ribociclib,IC50,8.00000000
18529,OPRM_HUMAN,5220,naldemedine,Ki,8.95000000
10778,PARP2_HUMAN,5222,niraparib,IC50,8.68000000
10776,PARP1_HUMAN,5222,niraparib,IC50,8.42000000
10794,PD1L1_HUMAN,5221,avelumab,,
2830,CD20_HUMAN,5223,ocrelizumab,Kd,9.08000000
12716,IL4RA_HUMAN,5224,dupilumab,IC50,11.06000000
14338,VMAT2_HUMAN,5226,deutetrabenazine,,
14338,VMAT2_HUMAN,5227,valbenazine,Ki,8.52287865
20063,PNPH_HUMAN,5229,forodesine,Ki,10.14266777
6304,FLT3_HUMAN,5231,midostaurin,Kd,7.96000000
3382,PTH1R_HUMAN,5232,abaloparatide,IC50,9.69999981
15882,ALK_HUMAN,5233,brigatinib,IC50,9.22184849
10794,PD1L1_HUMAN,5234,durvalumab,,
5612,IL6RA_HUMAN,5237,sarilumab,Kd,11.10000038
19323,IL6RB_HUMAN,5237,sarilumab,Kd,11.10000038
696,DPP4_HUMAN,5239,evogliptin,IC50,9.04575729
10808,PGH2_HUMAN,5240,polmacoxib,IC50,8.08085155
1457,FA10_HUMAN,5241,betrixaban,IC50,8.82390881
6311,FSHR_HUMAN,5245,corifollitropin alfa,,
19262,IL12B_HUMAN,5246,guselkumab,,
19266,IL23A_HUMAN,5246,guselkumab,,
2541,CD22_HUMAN,5247,inotuzumab ozogamicin,Kd,9.70000000
18844,PPARA_HUMAN,5248,pemafibrate,EC50,9.00000000
18191,IDHP_HUMAN,5251,enasidenib,IC50,7.00000000
1639,EGFR_HUMAN,5252,neratinib,IC50,7.03621197
989,ERBB2_HUMAN,5252,neratinib,IC50,7.22914791
800,ERBB4_HUMAN,5252,neratinib,Kd,8.61978912
10808,PGH2_HUMAN,5250,imrecoxib,IC50,7.82390881
7653,TNR16_HUMAN,5235,cenegermin,,
18902,NTRK1_HUMAN,5235,cenegermin,,
10164,PK3CD_HUMAN,5256,copanlisib,IC50,9.15490150
10136,PK3CA_HUMAN,5256,copanlisib,IC50,9.30103016
14044,CDK6_HUMAN,5259,abemaciclib,Ki,8.61978876
2380,CDK4_HUMAN,5259,abemaciclib,Ki,9.22184875
10566,PF2R_HUMAN,5261,latanoprostene bunod,Ki,8.60000000
19401,IL5RA_HUMAN,5263,benralizumab,Kd,10.95860731
18144,GLP1R_HUMAN,5267,semaglutide,IC50,9.42021640
4439,ROCK2_HUMAN,5269,netarsudil,Ki,8.37675100
13383,BTK_HUMAN,5260,acalabrutinib,IC50,8.29243000
15139,VGFR1_HUMAN,5258,tivozanib,IC50,9.67778100
15140,VGFR2_HUMAN,5258,tivozanib,IC50,9.79588000
5362,VGFR3_HUMAN,5258,tivozanib,IC50,9.61978900
8304,SC5A2_HUMAN,5270,ertugliflozin,IC50,9.05700000
15898,AGTR1_HUMAN,5272,angiotensin II,IC50,9.30000000
15965,ANDR_HUMAN,5278,apalutamide,IC50,7.79588000
18890,NTCP2_HUMAN,5277,elobixibat,IC50,9.27572400
678,CFTR_HUMAN,5276,tezacaftor,EC50,6.57000000
5055,SSR2_HUMAN,5275,lutetium (177Lu) oxodotreotide,,
6346,GHSR_HUMAN,5271,macimorelin,IC50,7.81000000
4116,S22AC_HUMAN,318,benzbromarone,IC50,7.59000000
3820,PUR2_HUMAN,2073,pemetrexed,Ki,6.42000000
2473,CD4_HUMAN,5279,ibalizumab,,
11333,KSYK_HUMAN,5280,fostamatinib,IC50,7.38721614
19262,IL12B_HUMAN,5281,tildrakizumab,Kd,9.50000000
19266,IL23A_HUMAN,5281,tildrakizumab,Kd,9.50000000
5778,FGF23_HUMAN,5282,burosumab,,
19114,NK1R_HUMAN,5283,fosnetupitant,Ki,9.02227592
10215,RAMP1_HUMAN,5284,erenumab,Ki,10.69897000
13134,CALRL_HUMAN,5284,erenumab,Ki,10.69897000
9014,TPOR_HUMAN,5285,avatrombopag,EC50,8.48148600
3405,RAF1_HUMAN,5289,encorafenib,IC50,9.52287900
13343,BRAF_HUMAN,5289,encorafenib,IC50,9.32790200
19797,MP2K1_HUMAN,5290,binimetinib,IC50,7.90000000
11729,MP2K2_HUMAN,5290,binimetinib,IC50,7.90000000
18190,IDHC_HUMAN,5292,ivosidenib,IC50,7.14874165
18039,GNRHR_HUMAN,5293,elagolix,IC50,8.82390874
10164,PK3CD_HUMAN,5296,duvelisib,Kd,10.63827216
9843,PK3CG_HUMAN,5296,duvelisib,Kd,9.61978876
1639,EGFR_HUMAN,5297,dacomitinib,IC50,8.22184875
989,ERBB2_HUMAN,5297,dacomitinib,IC50,7.34008380
800,ERBB4_HUMAN,5297,dacomitinib,IC50,7.13253251
10778,PARP2_HUMAN,5300,talazoparib tosylate,Ki,9.06048075
10776,PARP1_HUMAN,5300,talazoparib tosylate,Ki,8.92081875
1760,FAK1_HUMAN,5302,lorlatinib,IC50,7.76955108
18902,NTRK1_HUMAN,5302,lorlatinib,IC50,7.61978876
6291,FER_HUMAN,5302,lorlatinib,IC50,8.48148606
15882,ALK_HUMAN,5302,lorlatinib,Ki,9.95860731
15304,ACK1_HUMAN,5302,lorlatinib,IC50,7.76955108
18822,NTRK2_HUMAN,5302,lorlatinib,IC50,7.63827216
6562,FAK2_HUMAN,5302,lorlatinib,IC50,7.85387196
18960,NTRK3_HUMAN,5302,lorlatinib,IC50,7.33724217
12178,LTK_HUMAN,5302,lorlatinib,IC50,8.56863624
6521,FES_HUMAN,5302,lorlatinib,IC50,8.22184875
4793,ROS1_HUMAN,5302,lorlatinib,IC50,9.30103000
15806,ACM1_HUMAN,5303,revefenacin,Ki,9.38000000
